"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HS1BP3",0.00911001253153959,-0.110876552761089,0.094,0.112,1
"EHMT1",0.00920499971337239,0.183852183410354,0.447,0.444,1
"IKBIP",0.00928445871904985,0.290311180156521,0.24,0.225,1
"RFX3-AS1",0.00928748924403358,-0.108899260102546,0.143,0.164,1
"HINT3",0.00935634042889216,-0.13288130239375,0.109,0.128,1
"CTR9",0.00937384645460859,0.211966629397784,0.282,0.267,1
"TMEM14C",0.00953100613346868,0.208863229407875,0.406,0.397,1
"BBIP1",0.00961753865987367,-0.141266477420892,0.119,0.139,1
"DUSP23",0.00971351109737302,0.244824440295,0.236,0.218,1
"HSP90AA1",0.00977938344355267,-0.260922219990141,0.978,0.978,1
"ZNF862",0.0098327016264514,-0.140055943601209,0.086,0.103,1
"SHQ1",0.00991098877862653,-0.190342926441672,0.098,0.115,1
"SLC35B1",0.00998502592865412,-0.138804293588165,0.099,0.117,1
"BMI1",0.0100093825118185,-0.137380253357166,0.09,0.108,1
"CMSS1",0.0100248092969666,-0.197708065796683,0.33,0.368,1
"SLC1A4",0.0101182864088887,0.350847347487332,0.134,0.119,1
"CIB1",0.0101547067895836,0.207673864279144,0.444,0.442,1
"ARHGAP27",0.0102925361947981,-0.137064184774264,0.141,0.162,1
"MARK3",0.0103879077474871,0.17042095742988,0.492,0.489,1
"HGS",0.0104230898615679,-0.117545071771902,0.11,0.128,1
"ZDHHC20",0.0104518501033876,0.110787447041963,0.392,0.379,1
"CDK4",0.0105623702982086,-0.118247604599317,0.085,0.102,1
"ARFGAP2",0.0106228313407073,-0.122774183769216,0.114,0.133,1
"YIPF1",0.0106682479694017,-0.121810879258583,0.101,0.119,1
"YEATS2",0.0107320033676516,0.290833051031556,0.295,0.28,1
"SLC25A11",0.0107330149259714,-0.117373039365036,0.159,0.181,1
"BAD",0.010756050818018,-0.133596629261172,0.097,0.115,1
"KIAA0040",0.0109675844147637,-0.11341526255712,0.087,0.104,1
"YTHDF1",0.0110247343338798,-0.19828517718926,0.086,0.102,1
"RPA1",0.0110471430130266,-0.116927855711559,0.151,0.172,1
"FZD1",0.0111181987167488,-0.116533613994208,0.099,0.117,1
"ZNF782",0.0111745674384585,-0.119006823448885,0.104,0.123,1
"SMARCD1",0.0111887496942795,-0.147194725603882,0.088,0.104,1
"MFAP1",0.0112091527266075,-0.106636729926058,0.139,0.16,1
"PQBP1",0.0112514862776979,-0.10789377745308,0.139,0.16,1
"CALM3",0.0113047945547989,0.225531906915725,0.38,0.373,1
"P4HB",0.011328730063276,0.232662513046687,0.415,0.413,1
"DUS2",0.0114308697569996,0.592205810443442,0.119,0.105,1
"GPANK1",0.0114581243315192,-0.176095415451293,0.09,0.106,1
"ATXN2",0.011502149182337,0.200175771011776,0.446,0.443,1
"IL10RB",0.0115488657373731,0.254876278812455,0.323,0.313,1
"RRP15",0.0115632851049989,-0.17480297923066,0.108,0.126,1
"EPM2A",0.0119114671379481,-0.168363160076315,0.106,0.124,1
"ZNF585A",0.0119815884325576,-0.112616473972076,0.101,0.118,1
"MRPS14",0.0119995492734239,-0.151419870722457,0.119,0.138,1
"POLI",0.012212653314462,-0.141047813270349,0.09,0.107,1
"PEX3",0.0123649150498131,-0.151160800552775,0.102,0.119,1
"CLPP",0.012467078763306,-0.12763057083439,0.12,0.139,1
"ZNF146",0.0125419290552596,-0.111503630297984,0.131,0.151,1
"PCID2",0.0125516410698085,-0.135994400523966,0.102,0.119,1
"ZFPM1",0.012610528440763,-0.126507204474853,0.091,0.108,1
"TMEM91",0.0126183803961343,-0.16742554086288,0.115,0.133,1
"AC083855.2",0.0126342430833858,-0.13472634246713,0.1,0.118,1
"MBD3",0.0126445664670019,-0.16061242179556,0.107,0.124,1
"PEX26",0.0127173036747518,-0.123570567004905,0.09,0.107,1
"EVA1B",0.0128042568198036,0.271758316620332,0.17,0.154,1
"AL360012.1",0.0128244416422338,-0.191123906909774,0.126,0.144,1
"TRADD",0.0128558462860347,-0.122569607112148,0.106,0.124,1
"CKAP5",0.0128998882223239,-0.110664564192263,0.185,0.208,1
"NAA60",0.0129970465213157,-0.144752501815839,0.092,0.108,1
"SAP130",0.0133183856976951,-0.133876682652499,0.149,0.169,1
"SH3BP1",0.0133220159353442,0.288285251059726,0.186,0.17,1
"ADCY3",0.0133230151908377,-0.177831357889099,0.129,0.147,1
"PRKCSH",0.0133447552012733,0.316789088373843,0.203,0.188,1
"LRRC37B",0.0133619084773851,-0.108588596093017,0.087,0.104,1
"MPRIP",0.0136152796343881,0.296635139863679,0.166,0.15,1
"DGCR6L",0.0137227259179075,-0.142314254694021,0.085,0.101,1
"TUSC2",0.013750771128946,-0.124966559852197,0.097,0.114,1
"DHX38",0.0138635775202448,-0.116117782936944,0.104,0.122,1
"TBC1D2",0.0138764223455266,-0.164314286585461,0.118,0.136,1
"SNRPN",0.0140102641685171,-0.104499197023648,0.124,0.144,1
"SLC38A7",0.0140385506591819,-0.157578681091715,0.086,0.102,1
"LRRC59",0.0144864247014018,-0.119735025693972,0.119,0.138,1
"FNTB",0.0146463761594489,-0.10532155873925,0.116,0.135,1
"ZNHIT1",0.0147732560328621,0.240865880890081,0.345,0.339,1
"RNF214",0.0147755737044577,-0.106168398468971,0.12,0.139,1
"GOT1",0.0148215064053703,-0.179544205258241,0.088,0.104,1
"MBIP",0.0148294868136531,-0.13748310098087,0.087,0.103,1
"LEO1",0.0148785863180244,-0.146294771854375,0.093,0.109,1
"ZNF720",0.0152486339564023,-0.10648365071313,0.103,0.121,1
"ZNF766",0.015265756973285,-0.103366929537446,0.108,0.126,1
"KRTCAP2",0.0153204716093282,0.16431884978439,0.504,0.51,1
"LINC01220",0.015392445783212,0.308175958069135,0.131,0.115,1
"DYNLL2",0.0154980479219759,-0.116242641969439,0.116,0.134,1
"UBE2Q2",0.0155988563943652,-0.146027277706874,0.268,0.298,1
"MRPL22",0.0157747301246082,-0.110910349423835,0.146,0.166,1
"MRPL4",0.0158011420640301,-0.109723013325354,0.133,0.152,1
"ETS1",0.0159591637185004,-0.22790722681964,0.123,0.141,1
"IER2",0.0162495960720066,0.149535642423716,0.86,0.858,1
"HAUS2",0.0163333106315981,-0.146404143576346,0.097,0.114,1
"SCAMP3",0.016372223469659,-0.151152301287467,0.11,0.127,1
"EIF4A2",0.0164010726921958,0.122253421799789,0.641,0.665,1
"GLIPR1",0.0165133391819646,0.152846575125011,0.559,0.571,1
"EEF1AKMT2",0.0165278690542801,-0.10459571800198,0.135,0.155,1
"UNC50",0.0166340294621816,-0.124061607768911,0.112,0.129,1
"GALNT7",0.0169146693810701,0.266557829418966,0.291,0.278,1
"ACAP1",0.0169236760907795,-0.171920333410076,0.092,0.107,1
"ZFYVE1",0.0169704903051217,-0.140274326626346,0.085,0.101,1
"ARHGEF40",0.0171503269327545,0.315291450246758,0.169,0.155,1
"MLLT10",0.0175581514365169,0.185378424585371,0.486,0.495,1
"MAP1S",0.0175749890376496,0.348217553137457,0.112,0.098,1
"CHKA",0.0176344264113841,-0.116712105412939,0.414,0.448,1
"ISCA2",0.0177065814087286,-0.105085183711911,0.101,0.117,1
"CRAMP1",0.0178793471039997,-0.101597001037588,0.092,0.108,1
"POR",0.0179614829035873,0.332382561059864,0.203,0.189,1
"C1orf131",0.0179729595921952,-0.148100528766839,0.116,0.133,1
"HIST1H2BG",0.0181485167348925,-0.300446340349804,0.091,0.106,1
"ZNF585B",0.0183323844083261,-0.157298126661706,0.093,0.109,1
"PNPO",0.0183393515081997,-0.112028392197762,0.09,0.106,1
"TGFBRAP1",0.0183431265628924,-0.110400325104087,0.086,0.102,1
"EMC4",0.0183870848680104,-0.104922713247347,0.131,0.15,1
"DMAC1",0.0184140093391434,-0.10469724498479,0.144,0.164,1
"SZT2",0.0185768337572364,-0.148302749749178,0.121,0.138,1
"ATRX",0.0187083988395467,0.135572611238792,0.653,0.67,1
"CDKL5",0.0188993981674148,0.325508065920544,0.143,0.129,1
"RANGAP1",0.0189875015323709,-0.160790857810324,0.085,0.1,1
"APBA1",0.019057175187899,-0.105971213737823,0.156,0.177,1
"GTF2A1",0.01917991381952,-0.116220708489027,0.25,0.277,1
"AGPAT2",0.0192022534830016,0.328543273865782,0.168,0.154,1
"UBE2H",0.0192573113073262,-0.157694433298368,0.463,0.499,1
"TRIM23",0.019260973944241,-0.125033075679724,0.084,0.1,1
"HMGB2",0.0192876105838866,0.118941161661055,0.362,0.351,1
"ANKMY1",0.0194294013688138,0.254382535580885,0.209,0.193,1
"C19orf25",0.0194639410032308,-0.101460679102224,0.126,0.145,1
"GGA2",0.0196710305490034,0.241552970452202,0.364,0.358,1
"CLEC2D",0.01969014704219,0.184061524877101,0.339,0.328,1
"AMZ2",0.0198450396833966,-0.12546471445414,0.106,0.122,1
"HYOU1",0.0202356105347094,-0.125570665908487,0.087,0.103,1
"TIMM17B",0.0202409634148949,-0.106266760686721,0.105,0.122,1
"MRNIP",0.0203513707775368,0.398865791677614,0.113,0.1,1
"BRMS1",0.0205026552470812,-0.100210460766625,0.111,0.129,1
"DNASE1L1",0.0205504629408443,-0.156542889133945,0.131,0.149,1
"CNNM4",0.0205617183929927,-0.137823805925742,0.102,0.119,1
"CAMSAP2",0.0206572601130386,0.244343904252512,0.308,0.298,1
"FBXL20",0.0207866892522534,0.163837584306082,0.41,0.403,1
"NTPCR",0.0209103277472878,0.309954853286848,0.131,0.117,1
"MTA3",0.0209316249042734,0.351185538814552,0.141,0.127,1
"TLNRD1",0.0210035901446808,-0.102447445440357,0.09,0.106,1
"NRAS",0.0211394089867331,-0.110484569321403,0.11,0.127,1
"PGK1",0.0213428027711874,0.154900282688849,0.569,0.59,1
"AZI2",0.021429720120837,-0.12914223582339,0.264,0.293,1
"MYO1G",0.0214550466132169,-0.144557654820032,0.109,0.126,1
"RSPRY1",0.0216233068725281,-0.102456636971323,0.119,0.136,1
"RBPJ",0.0217468716750331,-0.276526320985141,0.852,0.827,1
"ITGB5",0.0220833530158415,-0.103629228045863,0.227,0.25,1
"WDR27",0.022170330791698,0.259765211049677,0.125,0.11,1
"RAC2",0.0223329089443545,0.245879684794727,0.242,0.228,1
"ZFYVE28",0.0223514170224332,0.264718190214179,0.126,0.112,1
"SLX4IP",0.022352223697472,0.25017873425764,0.276,0.265,1
"RELA",0.0226426062179678,-0.132359577680227,0.09,0.105,1
"VPS13D",0.0231857487000358,0.219495156884245,0.424,0.429,1
"MALT1",0.0233428303453341,0.247900150913335,0.384,0.382,1
"CDK5RAP1",0.0235369832560565,-0.1506114117263,0.098,0.113,1
"GPAT3",0.0236447751899941,0.219371961377291,0.154,0.138,1
"EXOG",0.0236724497958821,-0.154658244789002,0.089,0.104,1
"LPGAT1",0.0240391609216098,0.263708808335301,0.345,0.34,1
"PSMD10",0.0240955838880866,-0.121921458377003,0.085,0.1,1
"SEC24B",0.0241570019707582,0.201641963619622,0.369,0.361,1
"GMCL1",0.0244031429723935,-0.125803382116817,0.098,0.114,1
"PPP1R14B",0.0245506893048547,0.162785677801722,0.331,0.316,1
"AKT2",0.024769024368113,-0.141494877548241,0.101,0.117,1
"LGMN",0.0249189851674105,-0.377201278939349,0.647,0.63,1
"VAMP8",0.0250232193408322,-0.101162363476371,0.789,0.797,1
"TCIRG1",0.0250307195229329,0.259032828782326,0.276,0.265,1
"SCD",0.0250918028681095,-0.16009725232777,0.149,0.169,1
"TMEM107",0.0250942875399908,0.283397871092572,0.25,0.238,1
"VKORC1L1",0.0254121258063085,0.258546329531199,0.193,0.178,1
"MLH1",0.0254910759646102,-0.151448688313112,0.117,0.134,1
"CD164",0.0263744243920274,0.114939272293047,0.609,0.634,1
"RNF24",0.0263953197182361,-0.118746412204053,0.203,0.225,1
"ABAT",0.0267331254190837,-0.113641485632868,0.106,0.122,1
"GCFC2",0.027048663563995,-0.123658018084868,0.098,0.113,1
"SLC43A2",0.0275529042918943,0.210111065266839,0.409,0.409,1
"MBD5",0.0276137330848292,0.11774194290033,0.575,0.574,1
"EXOSC3",0.0282390862216999,-0.20241866200561,0.087,0.101,1
"CALCOCO1",0.028474306349595,-0.10362512517939,0.11,0.126,1
"PTPN6",0.0286184158384495,0.256219631115545,0.349,0.348,1
"LPCAT2",0.0296989832502681,-0.118610725174291,0.526,0.567,1
"ACOX1",0.0296993240089015,-0.132413607431136,0.149,0.167,1
"ITGAE",0.0300616854022996,-0.196530073516731,0.138,0.155,1
"ST6GALNAC3",0.0305937254079075,-0.38257443059183,0.142,0.158,1
"CMTM1",0.0306141033157652,0.346549937086054,0.124,0.112,1
"OAS3",0.0311070859799394,0.398099904440937,0.102,0.09,1
"MYADM",0.0311416673621903,0.212831838191822,0.228,0.212,1
"SMIM29",0.0312264979813024,0.28676013002492,0.163,0.15,1
"CLK3",0.0312439120125443,-0.139738824953263,0.087,0.101,1
"SGSM3",0.0314249573913791,-0.154658244789002,0.086,0.1,1
"CZIB",0.0314709159027508,-0.100081711934191,0.117,0.133,1
"CTSA",0.0317015173903876,0.186083460496721,0.355,0.348,1
"POLR2H",0.0321914031753006,-0.112812258518552,0.143,0.161,1
"MRPL14",0.0326398901973549,0.298965824704642,0.229,0.218,1
"AC008957.2",0.0326699572722684,0.402344174591267,0.112,0.1,1
"ZKSCAN1",0.0329754990994916,-0.101314605590137,0.202,0.223,1
"MAP3K1",0.0329872282679951,0.141409715718884,0.492,0.496,1
"PPFIBP2",0.0331707896219788,0.29696688839861,0.243,0.233,1
"PALD1",0.0332030432322032,0.194602036986899,0.292,0.278,1
"KDM2A",0.0332385684823221,0.126082537172903,0.651,0.664,1
"C8orf33",0.0337060088069493,-0.129494321234914,0.093,0.108,1
"ASTL",0.0339046740450132,0.337606493731093,0.18,0.168,1
"MTHFS",0.034519356913794,-0.115519850882044,0.132,0.148,1
"MAP2K5",0.0345986995049289,0.184727047174907,0.38,0.372,1
"MINK1",0.0347239520102857,0.353430171865524,0.253,0.246,1
"SLC39A11",0.0351102828954177,0.17379846119831,0.516,0.525,1
"TMEM165",0.0357280999015638,0.128520457177556,0.615,0.63,1
"SP140",0.0358408882767741,0.362944780249691,0.212,0.2,1
"SYAP1",0.0362346936781493,-0.125070788037361,0.35,0.382,1
"LINC02649",0.0367664247747857,0.287405350285797,0.179,0.165,1
"WARS2",0.0377490409022121,-0.122236767096624,0.093,0.107,1
"ZYX",0.0382161698976847,0.233115875003043,0.36,0.356,1
"YWHAE",0.0387006240694022,0.138967483785054,0.613,0.642,1
"TSTD3",0.0397003972157322,-0.176414661483776,0.089,0.102,1
"PAICS",0.0408675246394549,-0.106229222274154,0.107,0.121,1
"YWHAB",0.0411205801020295,0.10562008086768,0.679,0.7,1
"SLC7A6",0.0421489555799169,0.247916157261573,0.189,0.176,1
"HCG18",0.0433144676875298,-0.126453363529878,0.105,0.119,1
"LYL1",0.0434618212615061,0.267684055113075,0.174,0.161,1
"FHOD1",0.0438731161215778,0.286973464501555,0.144,0.132,1
"TMEM117",0.0438757394409184,0.185044551826336,0.348,0.338,1
"CHN2",0.0440568832239769,0.683579183541859,0.124,0.114,1
"MX1",0.0444331562580762,0.554668498881671,0.233,0.226,1
"CCL2",0.0446053278948138,-0.602117221760223,0.212,0.189,1
"PTPRA",0.0446368449320684,0.200056851266144,0.42,0.42,1
"MAPK3",0.0448358075026593,0.292097664409587,0.101,0.089,1
"CD68",0.0448932183283839,-0.133054224181407,0.774,0.788,1
"HCST",0.0458445637589901,0.120185813586054,0.56,0.567,1
"GSTP1",0.045858404072917,-0.121516625965853,0.624,0.642,1
"ATG101",0.0458883521987462,-0.129194317809065,0.099,0.113,1
"SNHG32",0.0469124935692871,0.165908174640135,0.384,0.378,1
"RAB13",0.0469938824211919,-0.117568926053782,0.234,0.255,1
"SLC2A9",0.0470945763141087,0.187848748364593,0.302,0.291,1
"F11R",0.0474316665827163,0.258782469555513,0.151,0.138,1
"ZNF143",0.0479010099313851,-0.115461846625921,0.253,0.275,1
"PSTPIP1",0.0480685804992378,0.277224925927765,0.121,0.109,1
"ORAI2",0.0480886039793909,-0.102273664608988,0.116,0.131,1
"CUEDC1",0.0483774582366403,0.253501076785041,0.173,0.16,1
"NDUFC2",0.04856756969287,0.203461280366241,0.449,0.454,1
"ZNF83",0.0486714690288422,0.215336941262968,0.216,0.203,1
"IFI44L",0.0487284149662784,0.709745454795442,0.251,0.254,1
"NRG1",0.0489021894171003,0.258696097333366,0.129,0.115,1
"RESF1",0.0490058253755684,0.146364688652562,0.477,0.48,1
"PDZD11",0.0494572473010415,0.313712127296848,0.104,0.093,1
"ZNF248",0.0506864397002665,-0.112326747082682,0.1,0.114,1
"LINC02611",0.0508894168113173,-0.148694222071073,0.103,0.117,1
"RHOT2",0.0509494868040388,-0.129360210610519,0.088,0.1,1
"TPM1",0.0510321578462569,0.230542809095275,0.172,0.16,1
"BTRC",0.0510917639447254,0.114662423892223,0.286,0.275,1
"TBCK",0.051469496215299,0.203494754928223,0.385,0.384,1
"TMEM267",0.0515002841487679,-0.127564583906727,0.11,0.124,1
"IMPACT",0.0517771726736443,-0.114130438206391,0.099,0.112,1
"CTDSP1",0.0519313155742845,0.212436166146495,0.182,0.17,1
"POU2F2",0.0520969443952173,0.110064511197562,0.373,0.359,1
"AL354740.1",0.0523020646032789,0.340724887761703,0.133,0.122,1
"EIF4EBP1",0.0526808743134734,0.222796845981852,0.259,0.248,1
"SSBP1",0.0533777461322881,0.165936171669095,0.463,0.47,1
"CLMN",0.0543916860867878,0.184568733349688,0.17,0.156,1
"PPFIBP1",0.0551383663060438,0.305015782492214,0.103,0.092,1
"CTNNA1",0.0552008038669694,0.127515900321632,0.511,0.52,1
"TG",0.0553190345859511,0.260379254489842,0.165,0.154,1
"PIP4P2",0.0553281954665454,0.245038708355356,0.162,0.15,1
"GAL3ST4",0.0559211544236031,0.245150416595986,0.163,0.151,1
"GON4L",0.0569609279980281,0.224555590715578,0.312,0.307,1
"LINC01004",0.057084004521922,-0.109989195455274,0.316,0.341,1
"NPEPPS",0.0581689644485923,0.180525946800627,0.394,0.397,1
"FLOT2",0.0583878028358685,0.276764682963549,0.151,0.14,1
"UFSP2",0.0584070424990968,0.260379254489842,0.148,0.137,1
"ITPR1",0.0592691663699009,0.156073512449815,0.523,0.531,1
"NSD1",0.0596325337103231,0.136425058745038,0.488,0.492,1
"QSER1",0.0602854032735406,0.225613836329166,0.297,0.29,1
"ABCF1",0.0607661167610538,0.268437839540047,0.296,0.293,1
"AL136987.1",0.0608429150020477,0.32849729187431,0.115,0.105,1
"NBAS",0.0611320238838341,0.184460458185962,0.395,0.395,1
"CRNKL1",0.0614034367003877,-0.103519395797201,0.107,0.121,1
"IQGAP2",0.0617097065349349,0.116241868506192,0.699,0.705,1
"ARMH3",0.0619531098212274,0.137077161727508,0.503,0.511,1
"DGKZ",0.0621202743519268,0.213110741270025,0.205,0.193,1
"ELOA",0.0626941471654651,-0.136783918297355,0.103,0.116,1
"CMIP",0.0628917826841746,0.148435052252311,0.594,0.616,1
"RPS26",0.0634080416136173,-0.157639374133289,0.852,0.844,1
"SH3TC1",0.0635534827793996,0.240612851050745,0.23,0.221,1
"TRERF1",0.06419923820964,0.141771281453988,0.292,0.281,1
"NPC2",0.0657276658825836,-0.103096515965606,0.967,0.952,1
"COA6",0.0660773490302161,0.236326244770207,0.203,0.192,1
"IFIT3",0.0679639980261511,0.558548344679213,0.151,0.142,1
"ACTL6A",0.0696165341186353,-0.111589522897116,0.101,0.113,1
"ZNF710",0.0698149345218621,0.133677370413001,0.545,0.559,1
"HERC5",0.070483184168032,0.107850684790253,0.109,0.123,1
"FMNL2",0.0706045000180789,-0.10498503799217,0.868,0.841,1
"TOB1",0.0709257284644819,-0.196125505340459,0.248,0.264,1
"ALS2",0.0709710262507519,-0.104472487620785,0.09,0.102,1
"SP100",0.07169000192513,0.116689003287143,0.7,0.726,1
"DIS3L2",0.0724511182779192,0.198112927786534,0.321,0.313,1
"IVD",0.0725672080536552,0.216796294474212,0.155,0.143,1
"CASC4",0.0727672292063416,0.201209274611986,0.333,0.33,1
"STK38L",0.0728580872895298,0.196442528429323,0.43,0.437,1
"GADD45GIP1",0.0728632332201937,0.208761979016824,0.307,0.302,1
"KRT10",0.0735567516644504,0.204683671033634,0.3,0.292,1
"CAPN2",0.0737470671893723,0.214955111599826,0.185,0.173,1
"PLP2",0.0737768386121506,0.171266741069306,0.216,0.203,1
"KTN1",0.0741586915503847,0.114214225829761,0.62,0.638,1
"PNPLA6",0.0746486323982023,-0.123424659334086,0.148,0.163,1
"SRGAP2",0.0753112970042611,0.106064093126525,0.568,0.575,1
"PRR5L",0.0757843987195972,0.230402721718122,0.111,0.1,1
"PHF20",0.0759461870947891,0.125611929933443,0.491,0.495,1
"SELPLG",0.0766828936802886,0.200735282651654,0.217,0.207,1
"STX8",0.0771237619185509,0.135590003554217,0.506,0.517,1
"UBXN6",0.0772006941475426,-0.101218985827542,0.105,0.118,1
"MTUS1",0.0772139421199907,-0.104905209591903,0.104,0.117,1
"SLC27A1",0.078152606804355,0.233560421966316,0.166,0.155,1
"AGTRAP",0.0793725518196367,0.205648783087137,0.198,0.186,1
"EEF2K",0.0798288131232828,0.224797550645606,0.217,0.207,1
"RFFL",0.0801057747436134,0.212239057518559,0.288,0.28,1
"KCNK13",0.0819822293352298,0.199839126517405,0.267,0.257,1
"ABRAXAS2",0.0821075341623338,-0.107484186794902,0.129,0.142,1
"RNF216",0.0823962458325378,0.240428312252821,0.362,0.363,1
"RALGAPA2",0.0828824961710974,0.18799221025898,0.33,0.324,1
"RTTN",0.0854045305498254,-0.250185545031202,0.172,0.189,1
"NUMA1",0.0861577782609136,0.162141941645327,0.295,0.288,1
"SNAPC5",0.0864920565840879,-0.100918045773153,0.107,0.119,1
"TMCC3",0.0869772302467857,0.249112694959557,0.23,0.222,1
"CCDC149",0.0875365321360839,0.301437661285039,0.135,0.125,1
"EMP1",0.088425792817039,-0.440886008206977,0.133,0.143,1
"HECTD2",0.0887356515988236,0.199752007694046,0.257,0.248,1
"RCOR3",0.0888983873324491,0.169681341261045,0.303,0.294,1
"CYTH3",0.0894358775465152,-0.11882894335209,0.163,0.178,1
"BAX",0.0895933931961565,0.212487530913108,0.368,0.371,1
"SLC38A10",0.0907167316518423,0.248128934672108,0.206,0.197,1
"NIBAN2",0.0910016123766496,0.284047151798877,0.154,0.144,1
"NUP210",0.0933018707812064,0.207455934752794,0.117,0.107,1
"SATB1",0.094018725474638,0.203154385796891,0.165,0.155,1
"HADH",0.0941581443748648,-0.106937352181586,0.129,0.142,1
"TM7SF3",0.0954829903925424,0.209218032096331,0.243,0.234,1
"ZMAT5",0.0958741212866637,-0.125999481421614,0.091,0.102,1
"DALRD3",0.0979037892074419,-0.187373819932381,0.148,0.161,1
"UBE2Q1",0.0982470217692087,0.260675587045241,0.139,0.129,1
"AC006001.2",0.0988765841630234,0.262206785602095,0.219,0.212,1
"GPI",0.0997458582501079,0.177346084908651,0.274,0.267,1
"KIAA2013",0.0998464182518278,0.284669033579744,0.145,0.136,1
"COTL1",0.104084583233023,-0.100194166952458,0.759,0.771,1
"C12orf65",0.104910170824736,0.267716411845938,0.138,0.129,1
"STX5",0.106424886084481,0.563809956412202,0.283,0.286,1
"RBM26",0.107371804712348,0.145970448297904,0.449,0.45,1
"ZMIZ1",0.108178442550336,0.166504291555117,0.353,0.351,1
"OLR1",0.109284335232651,-0.230465072153077,0.684,0.636,1
"CEP290",0.109901501351475,0.294225303625854,0.173,0.164,1
"SNHG12",0.110069477926549,0.237774120031877,0.279,0.275,1
"UBTD1",0.110524737148945,0.20531845794754,0.102,0.093,1
"PTPN22",0.110645207778166,0.127687481717706,0.259,0.25,1
"DARS2",0.112623174393716,0.34414761218244,0.12,0.111,1
"PTCH2",0.112824258089743,-0.153913627977174,0.133,0.145,1
"GAA",0.113772547049867,0.184178985122554,0.323,0.322,1
"PLA2G15",0.116481878507729,0.16059036548573,0.196,0.186,1
"SLC10A1",0.117066829116159,0.143651635792322,0.145,0.135,1
"ENTR1",0.117152934143723,-0.109334254279512,0.105,0.116,1
"TMEM63A",0.118158356117772,0.279296467832471,0.112,0.103,1
"CSF2RA",0.118706494103712,-0.12633304800298,0.668,0.68,1
"LY6E",0.12095021437219,0.207113221211965,0.228,0.252,1
"MEF2C-AS1",0.124026221824647,0.142524383456637,0.185,0.175,1
"PUM2",0.126066804194263,0.122940950560487,0.587,0.605,1
"LRPAP1",0.127482892745448,0.228517599269786,0.322,0.323,1
"LINC02798",0.128871480275592,0.182015782966844,0.119,0.109,1
"BTBD19",0.128902684832613,0.279919440885487,0.107,0.099,1
"RSAD2",0.130433457538306,0.36596961418003,0.102,0.094,1
"DNAJB14",0.134104325530154,0.128563779310659,0.337,0.369,1
"VKORC1",0.134156413793468,0.241078698530906,0.262,0.256,1
"ODC1",0.134676342362648,0.20043671403356,0.227,0.219,1
"CPEB3",0.135116607557432,0.180173967377791,0.396,0.399,1
"SNCA",0.137233769494683,0.117516814901261,0.189,0.207,1
"TBC1D9B",0.137255425704904,0.228738799733517,0.215,0.207,1
"GCHFR",0.137928151236243,-0.179549420330713,0.103,0.113,1
"TMOD3",0.138542327776056,0.175218096945468,0.45,0.468,1
"KCNN4",0.139206981610255,0.235133303330731,0.103,0.095,1
"HCFC1R1",0.141860220762585,0.238099807682434,0.151,0.142,1
"APOC1",0.14357525823016,-0.480064371622304,0.655,0.648,1
"VAMP2",0.143576486259446,0.106032220576493,0.24,0.264,1
"GALK1",0.144766864010532,0.283576104527778,0.106,0.098,1
"MFSD10",0.146754664472483,0.227236202315169,0.155,0.146,1
"LYPLAL1",0.147713335230168,0.206590079999461,0.376,0.382,1
"GNG2",0.147810420596213,-0.189640619360285,0.292,0.305,1
"BEX4",0.148489096289988,0.272762978945674,0.277,0.277,1
"NRP1",0.148683695836176,-0.166922196335273,0.653,0.617,1
"SMARCA4",0.152024159739088,0.216207181116081,0.21,0.202,1
"BTBD1",0.15294773437962,0.224235346971299,0.298,0.297,1
"PDE7B",0.156264773566892,-0.154658244789001,0.118,0.129,1
"SNX13",0.158008651399565,0.135636106210745,0.452,0.457,1
"SAMSN1",0.159919846216703,-0.107686206080466,0.698,0.709,1
"MNAT1",0.161253118682223,0.210859118646043,0.254,0.248,1
"NUDT3",0.16503545911714,0.148251712307206,0.31,0.308,1
"SLC15A3",0.165968248728223,0.186209551066985,0.333,0.336,1
"SMC1A",0.166692852028815,0.16066017257174,0.254,0.247,1
"MARF1",0.167551651590432,0.217874525975307,0.26,0.255,1
"SNX25",0.167772861681552,0.20884895384976,0.102,0.094,1
"LINC01504",0.168037321431483,0.117604318218988,0.274,0.267,1
"TRPM7",0.168038276346982,0.204346805992824,0.449,0.473,1
"CHD4",0.170804321336087,0.17570971789291,0.386,0.392,1
"ADAM10",0.172379331317348,0.112524511152605,0.562,0.586,1
"REX1BD",0.17296915615859,0.18321508003374,0.355,0.361,1
"CITED2",0.173878058835314,0.134523697026895,0.369,0.372,1
"GALNT6",0.174458210801941,0.258631592203575,0.134,0.127,1
"MS4A7",0.174646047675433,-0.107192512612362,0.774,0.764,1
"ZCCHC2",0.177065307900208,0.200142099561594,0.303,0.299,1
"PRDX4",0.177997075995168,0.186839487564361,0.199,0.191,1
"DENND3",0.178348384666848,0.195311797816073,0.315,0.317,1
"SIRT1",0.180042238391456,0.159720865331379,0.302,0.3,1
"FAM193A",0.182831191699274,0.15071006621004,0.313,0.311,1
"MBTPS1",0.190108255295179,0.219285474783014,0.22,0.214,1
"LMBRD1",0.191605836214038,0.126837696892329,0.442,0.451,1
"ZRSR2",0.194589582429636,0.222262367781747,0.27,0.269,1
"GCN1",0.196173670528368,0.228935085166125,0.119,0.112,1
