"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MPEG1",0.761850752879926,0.130227668785258,0.313,0.359,1
"NFYB",0.761909879239232,-0.264631948555956,0.087,0.103,1
"SLC45A4",0.762399287173568,0.293009946165689,0.142,0.128,1
"RANBP2",0.762441802992649,0.418182559797843,0.489,0.513,1
"METTL26",0.762489279582096,0.128379244392889,0.222,0.205,1
"KAT8",0.762503009968457,-0.407001227477706,0.163,0.179,1
"ERMAP",0.762622354659583,0.186384847828455,0.115,0.103,1
"ITGB1BP1",0.762713486986744,0.269241780232739,0.166,0.154,1
"ARFGAP2",0.762905515563533,0.109763566225543,0.116,0.103,1
"IDH1",0.762910423679128,-0.602434122791722,0.2,0.205,1
"IGLC2",0.763268884996057,-0.119933655734139,0.193,0.179,1
"PLAA",0.763677859930928,-0.229245012387017,0.135,0.154,1
"ZC3H4",0.764048166790618,-0.626508257770579,0.115,0.128,1
"VPS29",0.764550031267543,-0.104636064357375,0.415,0.385,1
"MYO1E",0.764982483182642,0.633843824799676,0.478,0.487,1
"SLC38A7",0.766487827486084,-0.269497703727771,0.087,0.103,1
"TP53BP1",0.76669133236621,-0.423668633855532,0.141,0.154,1
"NRIP3",0.767108601631905,-0.53350723297881,0.091,0.103,1
"ERCC6L2",0.767214368454662,-0.379810925634436,0.238,0.256,1
"CUTC",0.767310841911442,-0.179743050969443,0.11,0.128,1
"ATP6V1G1",0.767321377665723,-0.176019964926725,0.501,0.538,1
"SKIL",0.767922382504235,0.156824929711173,0.578,0.59,1
"GOLGA1",0.768526681817518,-0.208655742884682,0.135,0.154,1
"PRR5L",0.768688011742658,-0.548870846376313,0.115,0.128,1
"STK11",0.769249196902791,-0.157022974469359,0.11,0.128,1
"ZC2HC1A",0.769477595310355,-0.320972619411289,0.121,0.103,1
"TBC1D32",0.769874025953349,0.164905120418003,0.116,0.103,1
"BID",0.770183252139826,-0.165001031892883,0.261,0.282,1
"SMG1",0.77074526049336,-0.293201100752727,0.407,0.436,1
"MOB3A",0.770959320583966,-0.192521655690745,0.263,0.231,1
"HACD3",0.771174138654796,-0.306166413775169,0.112,0.128,1
"RSPRY1",0.771608223278277,-0.94402925113516,0.117,0.128,1
"NUDT22",0.771885937657237,-0.42910251990616,0.114,0.128,1
"PAF1",0.771929976466915,-0.656038866387556,0.092,0.103,1
"JTB",0.77260903092908,-0.219105483240216,0.325,0.333,1
"POGK",0.773081478588874,0.12837924439289,0.115,0.103,1
"FGL2",0.773582901244834,-0.210975412550083,0.575,0.564,1
"ATPAF2",0.773588636330676,-0.524027777326401,0.116,0.128,1
"CUL4A",0.774574744995716,-0.364902566106915,0.238,0.205,1
"SELENOF",0.774891298115914,-0.203721913903882,0.365,0.308,1
"CCAR1",0.775560341431181,-0.325233834101559,0.309,0.308,1
"LEPROTL1",0.775722689354626,-0.356842085299491,0.243,0.256,1
"STAG1",0.776102848713344,0.10308634266182,0.808,0.872,1
"SPCS2",0.776119686759486,-0.134126798482833,0.488,0.487,1
"HCFC1",0.776852673881802,-0.274379925107518,0.088,0.103,1
"PRDX2",0.776970177429536,0.124675275629471,0.195,0.179,1
"RNPEPL1",0.777327893298708,-0.341106038908331,0.179,0.154,1
"AMFR",0.777929758354758,-0.285117736810172,0.232,0.256,1
"SLC35E3",0.778791942324484,-0.166716370673202,0.12,0.103,1
"FAM168A",0.779004216152533,0.188440634878792,0.484,0.513,1
"SERPINB6",0.779094062355643,-0.169212383477273,0.364,0.385,1
"TRIM4",0.779371913466983,-0.843442222295516,0.145,0.154,1
"SLAMF8",0.779372774002353,-0.642449801639601,0.09,0.103,1
"ETFB",0.779472506582771,-0.144198934111775,0.231,0.256,1
"HSBP1",0.779487473459318,-0.106611348823181,0.394,0.41,1
"CHSY1",0.779803667515347,-0.825774251605518,0.243,0.231,1
"ULK4",0.780003463808026,0.104824516413992,0.295,0.282,1
"REX1BD",0.780566267804447,0.122200669463765,0.356,0.333,1
"PRKCA",0.780979226206535,-0.244685670962775,0.739,0.795,1
"GNB2",0.781295262068705,-0.10865995290796,0.332,0.359,1
"WDR59",0.781342551810105,-0.314044142681034,0.151,0.128,1
"ILRUN",0.781371644427777,-0.352382437108791,0.245,0.256,1
"ACVR1",0.781512048028666,-0.148994600713424,0.211,0.231,1
"AP2M1",0.781556032817565,-0.172129866859567,0.309,0.333,1
"THEM4",0.781600533635261,-0.193548850494473,0.088,0.103,1
"SRCAP",0.78170270455117,-0.467025003049914,0.118,0.103,1
"WTAP",0.781827612677917,0.255450644552531,0.447,0.462,1
"SNX3",0.782066963524479,-0.135599951940216,0.546,0.59,1
"CRAMP1",0.782281204238344,-0.795079200734117,0.095,0.103,1
"HSPE1",0.782316038319832,-0.647184132666322,0.48,0.513,1
"ANKRD37",0.782579237968518,-0.400081813537916,0.142,0.128,1
"SPSB3",0.782804282703959,-0.345992394268357,0.114,0.128,1
"FLII",0.783154338567982,-0.619275112169035,0.148,0.154,1
"ADD1",0.783316960979174,0.10141219679262,0.316,0.308,1
"TGOLN2",0.783490424269662,-0.111304674163524,0.435,0.462,1
"PSMD12",0.784199591567169,-0.462761831257391,0.239,0.256,1
"NOC3L",0.784345689078297,-0.267410370292676,0.113,0.128,1
"MAD1L1",0.784354924545121,-0.129116977899475,0.263,0.282,1
"COX14",0.784447898099851,-0.21529062964854,0.24,0.205,1
"MICAL2",0.784924537049808,-0.280506027904359,0.303,0.256,1
"NDUFA2",0.785339225688574,-0.28753929005281,0.359,0.359,1
"PDCD7",0.785378086523152,0.235294448309401,0.139,0.128,1
"RNF220",0.785829662143786,-0.479890629820336,0.091,0.103,1
"GALK2",0.785992620100198,0.111465861456543,0.201,0.231,1
"ZZEF1",0.786255234988528,-0.606988807051155,0.291,0.282,1
"PFKL",0.78739533622443,-0.188094420402365,0.187,0.205,1
"NADK",0.787413944533439,-0.764705551690599,0.118,0.128,1
"ESF1",0.787874235310259,-0.124447370924488,0.211,0.231,1
"LRCH4",0.788129779717118,-0.179743050969443,0.112,0.128,1
"NBN",0.788285089878064,0.260062353458343,0.217,0.205,1
"SETDB2",0.789100714040629,-0.297488188086706,0.204,0.179,1
"CCDC7",0.789437283824666,0.260829540416539,0.213,0.205,1
"NUP58",0.789627856032385,-0.162336774365827,0.253,0.231,1
"MRPL22",0.789779433577567,-0.341106038908331,0.148,0.128,1
"NAGA",0.78987666967676,-0.183912692718398,0.187,0.205,1
"LINC02245",0.790044390539956,-0.184658541383559,0.203,0.179,1
"TUBB4B",0.790182243608777,0.199729088325685,0.34,0.333,1
"ELF1",0.790299771797312,0.135591476672732,0.871,0.923,1
"PPP3CC",0.79043730401684,-0.329203949852039,0.205,0.179,1
"MRPL38",0.790524249627126,-0.375663260944699,0.115,0.128,1
"PNP",0.790666612708983,-0.261397204956655,0.213,0.231,1
"C8orf33",0.790897816083871,-0.279278724520357,0.089,0.103,1
"IRAK1",0.791157930836389,-0.479463481026426,0.146,0.128,1
"SCNM1",0.791635554160115,-0.152022293410992,0.161,0.179,1
"ZDHHC7",0.79241346135811,-0.379704426166563,0.193,0.205,1
"LIMD1",0.79270750124554,-0.216314095199219,0.321,0.333,1
"CLIP1",0.792996622832932,-0.309510925939772,0.374,0.385,1
"ZFAT",0.7929969029971,-0.130222915125644,0.088,0.103,1
"TTC27",0.793018051870266,-0.598055682281147,0.169,0.179,1
"ZUP1",0.793205825371302,-0.926068539629487,0.096,0.103,1
"GNL1",0.793565015082251,-0.284194214934473,0.089,0.103,1
"CHML",0.793569643967514,-0.756143538187175,0.091,0.103,1
"EIF2A",0.793812905940324,-0.782811488649255,0.224,0.231,1
"GGA3",0.793933665008103,-0.407488706800097,0.147,0.128,1
"FMN1",0.794230715676704,-0.429609826378324,0.745,0.744,1
"PNKP",0.794743193052843,-0.143002504154424,0.146,0.128,1
"GEMIN6",0.794983922484034,-0.334292826524839,0.089,0.103,1
"PSTPIP2",0.79507020651407,-0.288835908191325,0.195,0.205,1
"SLC25A39",0.795438591432534,-0.426081167930923,0.142,0.154,1
"PRDX6",0.79557367200307,0.110432564633491,0.426,0.436,1
"NKG7",0.795918839689806,0.193474272614774,0.088,0.103,1
"ZNF75D",0.795969501915229,-0.163477996606658,0.116,0.103,1
"MRPL24",0.79620558335855,0.106011431364435,0.114,0.103,1
"ALKBH5",0.796256860231018,-0.140214686782805,0.169,0.154,1
"CZIB",0.796417967853593,-0.390730709033642,0.115,0.128,1
"SHFL",0.796758717883931,0.124675275629471,0.114,0.103,1
"RHBDF2",0.79685803652995,0.168180252450864,0.364,0.359,1
"NFE2L1",0.796996908923913,-0.221563226664069,0.164,0.179,1
"NUS1",0.797268673271295,-0.346808398272514,0.141,0.154,1
"TRIM27",0.797382647101059,0.173893903645258,0.138,0.128,1
"CTNNB1",0.79831294179018,-0.113878482768843,0.752,0.769,1
"PPP1R14B",0.798319560641222,-0.232667236750214,0.336,0.308,1
"DCTN6",0.798626141540003,-0.299041979341787,0.12,0.103,1
"RNF144B",0.798706983697251,-0.21312921946399,0.588,0.615,1
"ATP5PB",0.799338236655526,-0.346808398272514,0.337,0.333,1
"ARHGAP35",0.799491031062308,0.150405550722888,0.267,0.256,1
"SPOP",0.799714944330671,-0.227764565832386,0.243,0.256,1
"WAC-AS1",0.799992557028824,-0.364051970574411,0.139,0.154,1
"OBI1",0.800312901068196,-0.451966628257897,0.091,0.103,1
"SNAPIN",0.800423455686279,-1.02316722773457,0.097,0.103,1
"MAML3",0.801181101927482,-0.207488041452347,0.871,0.846,1
"MCM9",0.801298629766451,0.266658619218737,0.239,0.231,1
"RAB32",0.80170669981268,-0.15843254472403,0.379,0.385,1
"GINM1",0.80186873245035,-0.347327913957238,0.174,0.154,1
"PGGT1B",0.801878088846936,-0.152930219835476,0.188,0.205,1
"MAP1S",0.802055856198072,-0.302599798754976,0.119,0.103,1
"SYAP1",0.802896974475596,-1.40647440803023,0.345,0.308,1
"PIP5K1B",0.803228601724116,-0.379415395805807,0.091,0.103,1
"MFSD6",0.803495746140088,-0.198180299226119,0.089,0.103,1
"UVSSA",0.803692724025069,-0.42910251990616,0.091,0.103,1
"RPS27L",0.803741816817052,-0.112965186862257,0.638,0.667,1
"NDUFB11",0.804000625232054,-0.37645835329929,0.388,0.385,1
"TIMM9",0.804044937721933,0.128379244392889,0.139,0.128,1
"FASTK",0.804116625160825,-0.216856223986542,0.089,0.103,1
"OGA",0.804292821861017,0.166291660688966,0.411,0.41,1
"LEPR",0.804629710400429,-0.237076226035394,0.147,0.128,1
"HDAC5",0.804644792443819,-0.566606043656095,0.146,0.154,1
"PPP1CB",0.804938895740084,0.129774500827451,0.62,0.667,1
"SGPL1",0.805667333480497,-0.112628855110906,0.235,0.256,1
"CDC40",0.806512989806719,-0.499651978220153,0.217,0.231,1
"C1orf52",0.806766600920114,-0.270890939027638,0.119,0.103,1
"MTIF2",0.807262708574782,-0.11627663212605,0.112,0.128,1
"RNF5",0.807510302254577,-0.669757147635336,0.094,0.103,1
"ARPC1A",0.807683575769365,-0.651494941242608,0.175,0.179,1
"ZNFX1",0.808154886616648,-0.324132960304617,0.207,0.179,1
"TMEM71",0.808251740620798,-0.324132960304617,0.166,0.179,1
"JPT1",0.809603129847694,0.13431220014663,0.419,0.487,1
"NF2",0.809715068610355,-0.463536016970034,0.116,0.128,1
"FBRSL1",0.810031452592202,-0.25978254889456,0.09,0.103,1
"TMEM134",0.810050861928265,-0.413310547862568,0.177,0.154,1
"SCML1",0.810127031381777,-0.205738259502387,0.117,0.103,1
"LONRF3",0.810546319044683,-0.365435368270072,0.197,0.205,1
"TXNDC12",0.810559476566052,-0.332594539052814,0.256,0.256,1
"SCARF1",0.810652271413275,-0.254949395158616,0.09,0.103,1
"ZNF428",0.81140812643361,0.170903861039446,0.138,0.128,1
"TSR3",0.811485012134341,-0.153270839608251,0.116,0.103,1
"KCNK13",0.811584399606657,-0.106679588779719,0.281,0.256,1
"KLHL24",0.811806459687722,-0.404901906597267,0.327,0.282,1
"SMCO4",0.812019214470551,0.184804677855708,0.189,0.179,1
"PSMC1",0.812075912613312,-0.390494065870494,0.229,0.231,1
"ARHGAP12",0.812135494129671,-0.26006735691856,0.221,0.231,1
"AP4E1",0.812153193959762,-0.152521582234418,0.164,0.179,1
"RAB5B",0.812174441389282,-0.157022974469359,0.116,0.103,1
"ZNF787",0.812268013610315,-0.138359130204323,0.113,0.128,1
"STAT1",0.812279833749373,0.258881268627017,0.339,0.385,1
"FOXN2",0.812555355559191,-0.180379300170886,0.38,0.333,1
"NDUFB4",0.812847941173642,-0.302731738490848,0.354,0.359,1
"EMG1",0.813416763696267,0.252367961668343,0.111,0.103,1
"NUP50",0.813855041697379,-0.683993752431339,0.151,0.154,1
"KDM4A",0.813939016867871,-0.108990278047557,0.115,0.103,1
"NDUFB9",0.813942610389273,-0.470522447286141,0.262,0.256,1
"XRCC6",0.813963141326609,-0.21779639674115,0.354,0.359,1
"HK2",0.814568663779827,-0.42701014094492,0.283,0.256,1
"DLD",0.814918802852891,-0.191238689807272,0.145,0.128,1
"AAMP",0.815251814758597,-0.187396623512878,0.114,0.128,1
"HSD17B10",0.815294071661626,-0.338263289139505,0.146,0.128,1
"CHORDC1",0.815356858718972,-0.500399488620757,0.224,0.231,1
"MRPL1",0.815771480972815,-0.246437895303099,0.192,0.205,1
"TMEM256",0.815808122861034,-0.285537714992039,0.175,0.154,1
"DNMT1",0.816016411011596,0.233972693713156,0.259,0.256,1
"PHAX",0.816602351217088,-0.502386945941391,0.119,0.128,1
"RBM42",0.816886212448683,-0.179743050969443,0.144,0.128,1
"RPAP2",0.817007121401575,0.189289279044963,0.214,0.205,1
"AGPAT2",0.817008942592252,-0.519840790617944,0.175,0.179,1
"KMT2A",0.817025561569322,0.191705179761719,0.335,0.333,1
"RSRP1",0.817305436719636,0.129945858773011,0.684,0.718,1
"NOTCH2NLC",0.817336722059905,-0.479890629820336,0.093,0.103,1
"ETHE1",0.817474310375298,0.230378957895285,0.161,0.154,1
"CCDC28A",0.817599942883291,-0.313326205348034,0.118,0.103,1
"DAZAP2",0.818184375149418,-0.13115488869868,0.491,0.487,1
"YIPF3",0.818264522672698,-0.18835618127415,0.144,0.128,1
"ARL11",0.818347629508232,-0.313326205348035,0.115,0.103,1
"RNF213",0.819203803365973,0.3084678510624,0.645,0.692,1
"RNPS1",0.820658071862134,0.3114879380788,0.207,0.205,1
"COPB2",0.821601461347539,-0.201373066940985,0.25,0.231,1
"MAP3K3",0.821834846954445,-0.186300766991605,0.288,0.256,1
"PRPSAP2",0.822240217690666,-0.222910910125816,0.117,0.103,1
"ING2",0.822788236272504,-0.199506305790872,0.117,0.103,1
"ST3GAL3",0.822878201443524,-0.165096275005041,0.197,0.179,1
"UBN2",0.822913338792207,-0.379415395805807,0.195,0.179,1
"LIMK1",0.823035571859492,-0.199920932907073,0.14,0.154,1
"GAK",0.823448609249296,-0.229070763333011,0.249,0.256,1
"AKT3",0.823545473474939,0.527141203958903,0.227,0.231,1
"AQR",0.823742472925398,-0.102575190446982,0.214,0.231,1
"PINX1",0.82406251701022,-0.567773115345104,0.095,0.103,1
"RNF169",0.824676539641809,-0.398995764775323,0.229,0.231,1
"PSD4",0.824723693446063,-0.269497703727771,0.091,0.103,1
"NDUFAB1",0.825519175134318,-0.48588403030123,0.28,0.282,1
"CLIC4",0.825529882402278,0.318372707451626,0.498,0.487,1
"CAMK1",0.826092566665099,-0.290025105984353,0.169,0.179,1
"STIP1",0.82613875558744,-0.510948959444816,0.174,0.154,1
"PNPLA2",0.826172644130684,-0.277877369343745,0.117,0.103,1
"DPH3",0.826711997206997,-0.555758661419102,0.148,0.154,1
"ELAVL1",0.827290269515026,-0.522816954728353,0.174,0.179,1
"TIAM1",0.828075391698271,0.114165385173188,0.405,0.385,1
"PTAR1",0.828209391623438,-0.214508469130119,0.194,0.179,1
"NDUFS1",0.828349030585639,0.170305108160593,0.212,0.205,1
"HMGXB4",0.828601899758159,-0.343954401217361,0.14,0.128,1
"DDX46",0.828750818541547,0.199729088325685,0.375,0.385,1
"LHPP",0.828985898491764,-0.105360854646866,0.114,0.103,1
"DYNLL2",0.829471699240125,-0.130960677883163,0.114,0.103,1
"CYCS",0.830071561458042,-0.545822485139517,0.396,0.385,1
"ST7L",0.830202653362932,-0.536969809279841,0.144,0.128,1
"SPAST",0.831034887615809,-0.158902707687582,0.192,0.205,1
"GABPB1-AS1",0.831441093712068,-0.267410370292676,0.186,0.205,1
"PEX2",0.831644189471654,-0.456583256328267,0.12,0.128,1
"ZNF335",0.831816641996877,-0.336844012054171,0.092,0.103,1
"TIAM2",0.831932912342401,-0.163046762097129,0.221,0.205,1
"RALGAPA1",0.832743627082214,-0.286991556271493,0.406,0.41,1
"MAP4K3-DT",0.832747515630972,-0.538637472210752,0.183,0.154,1
"TDG",0.832771256187644,0.203458361187396,0.135,0.128,1
"WDR20",0.832965169672205,-0.673207197205103,0.178,0.154,1
"SOGA1",0.833059010625418,-0.32976849497405,0.141,0.154,1
"UBE2G1",0.833581177231258,0.100364868223293,0.241,0.231,1
"MRPS18C",0.833705610532137,-0.542313130354151,0.196,0.205,1
"PCMT1",0.834704594890118,-0.325622578445104,0.249,0.256,1
"PSMG3",0.834746763950453,-0.624527893642338,0.096,0.103,1
"BLOC1S5",0.835049883069591,-0.620081988611146,0.096,0.103,1
"MKRN1",0.836453929605852,-0.258169697926259,0.196,0.205,1
"SURF4",0.836514534679124,0.170305108160593,0.211,0.205,1
"NLN",0.836785180763472,0.23720151407406,0.185,0.179,1
"ACAD10",0.83678570139481,-0.602434122791721,0.117,0.103,1
"E2F4",0.836866305785863,-0.498811491717564,0.094,0.103,1
"COPE",0.837123389632751,-0.106998818538039,0.418,0.41,1
"OSBP",0.837172065883171,-0.129116977899475,0.14,0.154,1
"EXT2",0.837656822467482,-0.104454923665205,0.139,0.154,1
"ZFAS1",0.837782700572127,0.183031738602326,0.777,0.846,1
"NIPBL",0.838264866126121,-0.104302294670968,0.773,0.744,1
"NDUFB6",0.838476395026514,0.113166150446382,0.215,0.205,1
"ABHD16A",0.838657653418979,-0.149528437922435,0.115,0.128,1
"FAM241A",0.83879405254415,-0.168338287697194,0.092,0.103,1
"PYCARD",0.839750224207312,-0.183912692718398,0.56,0.462,1
"TUT4",0.840670787271512,-0.218423519133502,0.45,0.385,1
"RTCA",0.840899019592778,-0.42910251990616,0.148,0.154,1
"IPO11",0.841215721522112,-0.449036447274919,0.144,0.154,1
"SLC30A5",0.842065741122627,-0.783564578941915,0.124,0.128,1
"ZFPM1",0.842221338040814,-0.202826664082484,0.091,0.103,1
"RIN3",0.84262840569163,0.10099335659781,0.563,0.564,1
"ARHGAP17",0.84273749735478,-0.119072345236384,0.249,0.256,1
"NR1D2",0.842784360739751,-0.127275631075307,0.192,0.205,1
"NR6A1",0.842952815227488,-0.560833218324949,0.221,0.205,1
"CLINT1",0.843245703108516,-0.208909716134328,0.324,0.333,1
"GPR132",0.843624078475894,0.453666351370166,0.207,0.205,1
"THUMPD2",0.843690479944241,-0.219544059027418,0.113,0.103,1
"STXBP3",0.843971989651412,0.211240956140747,0.331,0.333,1
"ZNF281",0.844002911868168,-0.96500420217643,0.097,0.103,1
"HMBOX1",0.845496344926024,0.126158004476211,0.384,0.385,1
"ALS2",0.845948814614409,-0.152521582234418,0.091,0.103,1
"TBC1D9",0.846378315405622,-0.100535783122886,0.397,0.385,1
"EPC2",0.846538810111543,0.10507187090082,0.271,0.256,1
"OIP5-AS1",0.846901935154355,-0.204617719608472,0.21,0.231,1
"JPX",0.84699719932484,-0.213650488111142,0.469,0.436,1
"SEL1L3",0.84711894477103,-0.41476308063364,0.195,0.205,1
"TEX10",0.848094705422464,-0.375663260944699,0.094,0.103,1
"HERC5",0.848686655798277,0.238154102448642,0.111,0.103,1
"REEP4",0.84923611123589,-0.216856223986542,0.092,0.103,1
"CMC1",0.849656900846353,-0.482503735118847,0.298,0.282,1
"RSF1",0.849701379858681,-0.265461526373714,0.444,0.41,1
"EIF3G",0.850132846034712,-0.381972432986184,0.308,0.308,1
"KLHL12",0.850476978227008,-0.221563226664069,0.092,0.103,1
"ARHGEF1",0.850738233278192,-0.238159737194764,0.166,0.179,1
"RGCC",0.851375943684626,0.138700050070609,0.395,0.41,1
"MRTFA",0.852507691907495,-0.179222692067178,0.485,0.462,1
"VBP1",0.852842136627988,-0.179743050969443,0.116,0.128,1
"LIMK2",0.852925999131747,-0.312369510988779,0.202,0.205,1
"PPP1R9B",0.853296375726893,-0.288420863585214,0.118,0.128,1
"MRPS35",0.853851365950267,-0.513166784694634,0.121,0.128,1
"SRRT",0.854173712982418,-0.112628855110906,0.116,0.128,1
"UBXN1",0.854234335651044,-0.171522544164474,0.354,0.359,1
"FLI1",0.854325072731074,0.150810290532217,0.57,0.564,1
"TCEAL4",0.854425363000222,-0.141426119418341,0.327,0.333,1
"G3BP2",0.854566576662798,-0.215067111940929,0.288,0.308,1
"NUDT14",0.854787988443922,-0.202826664082484,0.113,0.103,1
"NAB1",0.854884966581025,-0.415555988068212,0.119,0.128,1
"MRPS23",0.854896920909118,-0.45936034099884,0.146,0.154,1
"LAMTOR1",0.855275362524927,-0.229245012387017,0.4,0.41,1
"ATP6V1C1",0.85532790599261,-0.265899694719157,0.302,0.308,1
"MCPH1",0.8555067375174,-0.368188140382553,0.258,0.256,1
"VDAC3",0.856028567631256,-0.231362574841,0.221,0.205,1
"PTPN9",0.856226359354909,-0.590207820458463,0.265,0.256,1
"NUDCD2",0.856310755522977,-0.149528437922435,0.116,0.128,1
"PPM1D",0.856428867261275,-0.895868301853788,0.176,0.179,1
"RPN1",0.856741781533721,-0.140721162140258,0.326,0.308,1
"TMEM170A",0.856743577517886,-0.449663842388476,0.121,0.128,1
"TMEM91",0.857113866155928,-0.127275631075307,0.112,0.103,1
"EP300",0.857203583860405,-0.155469183214278,0.381,0.385,1
"KCMF1",0.857298406941334,-0.224137170327896,0.295,0.308,1
"OPN3",0.857756651255929,-0.658062991645424,0.112,0.103,1
"PON2",0.858072428041612,-0.412861878898949,0.146,0.154,1
"TSC2",0.858162463264408,-0.61123107102888,0.097,0.103,1
"TNRC6A",0.858209941977009,-0.40659512049659,0.442,0.436,1
"TTLL5",0.858646829008392,0.259422719202293,0.228,0.231,1
"BTN3A2",0.85976747343378,-0.42231335424352,0.121,0.128,1
"CBFA2T2",0.859917684869653,-0.193749908963322,0.309,0.308,1
"CCND2",0.859921074592124,-0.559236433390619,0.097,0.103,1
"ADM",0.860295758359507,0.199393496803294,0.296,0.308,1
"STK17A",0.860974950343423,-0.20837763299642,0.277,0.282,1
"LINC01619",0.861184884635412,0.24173433094592,0.716,0.769,1
"FAM174C",0.861337521860876,-0.355625507708154,0.199,0.205,1
"TMEM141",0.861497484541186,0.162326576316227,0.158,0.154,1
"C1orf35",0.861685634375905,-0.291952554555467,0.114,0.103,1
"PRMT9",0.862107184050848,-0.456583256328267,0.121,0.128,1
"MRPL13",0.862638370511867,-0.778511351215629,0.174,0.154,1
"SPN",0.86316626162472,-0.222910910125816,0.118,0.128,1
"ZBTB7A",0.863505198699073,-0.333900736553438,0.199,0.205,1
"UBAP2L",0.863725609169931,0.211046902062724,0.208,0.205,1
"CSRNP1",0.863886002124516,-0.123599972931909,0.112,0.103,1
"PLGRKT",0.863935387134946,-0.652402582065806,0.125,0.128,1
"PWP1",0.863987552874386,0.173893903645258,0.134,0.128,1
"AVL9",0.864205266956725,-0.373915598658432,0.351,0.333,1
"DHX8",0.864395359162506,-0.386949068491214,0.112,0.103,1
