"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RRP9",0.109763995980372,-0.444560539495439,0.076,0.112,1
"SLC30A6",0.372195687327504,-0.444862454552164,0.082,0.102,1
"PMM2",0.243180845518243,-0.444928968101908,0.118,0.148,1
"ATG14",0.0768466487246519,-0.445152733756699,0.123,0.173,1
"RPL11",7.31370517634861e-10,-0.445173362784931,0.98,0.974,2.4642798221189e-05
"MED6",0.0475081457063063,-0.445400937765103,0.166,0.23,1
"TRAPPC6B",0.180587823477618,-0.445482432671181,0.128,0.163,1
"VAMP8",0.295452868808856,-0.445764890131691,0.154,0.184,1
"TPST2",0.00104902220696436,-0.446196482079921,0.054,0.122,1
"FOXO3",0.240776948046752,-0.44728412095347,0.359,0.393,1
"FOXRED1",0.221302143586098,-0.448285520228114,0.084,0.112,1
"PI4KB",0.142327113091354,-0.44834734521221,0.123,0.163,1
"TMEM237",0.333044041748348,-0.449176003422133,0.129,0.153,1
"DMXL1",0.148090568404758,-0.449310831730264,0.121,0.158,1
"ECD",0.437599846193168,-0.449409417447475,0.118,0.138,1
"AZI2",0.0105073938885217,-0.450477265688519,0.357,0.444,1
"APPL2",0.566361399678994,-0.450743009249246,0.139,0.153,1
"AP3S1",0.0166283763869852,-0.45083310550604,0.386,0.464,1
"YARS2",0.0731582939642706,-0.450902341748237,0.064,0.102,1
"STRA13",0.192003207196743,-0.451379951228343,0.262,0.306,1
"MIR4435-2HG",0.00333159195233538,-0.451445830777509,0.241,0.342,1
"EZH1",0.391761836624265,-0.452213532555753,0.093,0.112,1
"STRAP",0.0907584284818297,-0.452440140461474,0.332,0.388,1
"POLR3D",0.0552063855517711,-0.452563424112101,0.09,0.138,1
"MMADHC",0.0258451773726447,-0.452849675643706,0.406,0.48,1
"PSMD2",0.146921384154441,-0.452867539950432,0.24,0.291,1
"NFKBIZ",0.538871996636173,-0.453255130910508,0.376,0.388,1
"ABHD16A",0.564375839498198,-0.453297475263607,0.095,0.107,1
"PUM3",0.115086565651473,-0.453353414230824,0.167,0.219,1
"MDH2",0.0124037582587161,-0.453417336326147,0.428,0.505,1
"HYOU1",0.233938635217414,-0.454112571874747,0.098,0.128,1
"RPL35A",8.61756626725089e-09,-0.454904151654529,0.947,0.959,0.000290360277808752
"MAST2",0.29999788186513,-0.455031821938035,0.079,0.102,1
"ADARB1",0.345343309763863,-0.455057718704981,0.166,0.189,1
"TUBB",0.00161494865615594,-0.455511204783694,0.647,0.704,1
"EWSR1",0.0543904983537092,-0.455594169605081,0.396,0.454,1
"GSPT1",0.130450753193287,-0.455738501138009,0.175,0.224,1
"KLHDC8B",0.379070510598531,-0.455839688092134,0.102,0.122,1
"CHRAC1",0.222923533095281,-0.455894630146679,0.125,0.158,1
"LRPPRC",0.491100132074893,-0.456020089438175,0.182,0.199,1
"RPS19",2.13879688177268e-07,-0.456085710832544,0.95,0.98,0.00720646221344485
"LYRM1",0.0812359121823362,-0.456143469263786,0.098,0.143,1
"MRRF",0.0912076717040908,-0.456231704156589,0.07,0.107,1
"LAMTOR3",0.111346217658963,-0.456431268017067,0.22,0.276,1
"FEM1B",0.596835871383309,-0.456594694538343,0.13,0.143,1
"ODF2",0.488455459865692,-0.457108073761192,0.092,0.107,1
"ATAD1",0.46652066451304,-0.458010463472181,0.191,0.209,1
"STX12",0.0515078870786372,-0.458287895343316,0.216,0.286,1
"EZR",0.121456533677195,-0.459171246902073,0.332,0.378,1
"GSTM2",0.014968081546796,-0.459465992257922,0.171,0.25,1
"MACF1",0.988354851449299,-0.459645533226908,0.678,0.648,1
"GNB2",0.00214607898071728,-0.459666205925877,0.488,0.577,1
"TTC8",0.689381609460997,-0.460019389552535,0.124,0.133,1
"CXorf40B",0.369931569025328,-0.460042431899049,0.091,0.112,1
"CACYBP",0.0610201564203616,-0.460078312797721,0.26,0.321,1
"NDUFAF7",0.0837938504848997,-0.460102447957698,0.069,0.107,1
"ANGEL2",0.166474949794452,-0.460121574113432,0.125,0.163,1
"IRAK4",0.588887407896159,-0.460478814243416,0.114,0.128,1
"WBP11",0.0604817973801197,-0.460686020239857,0.188,0.25,1
"TMEM259",0.323272667755535,-0.461491136150876,0.153,0.179,1
"PKN1",0.0287751847444461,-0.461875720553937,0.069,0.117,1
"SLC25A1",0.0551423758751789,-0.462089932925376,0.214,0.27,1
"FBXW5",0.203386521478428,-0.462221069175289,0.18,0.219,1
"COA6",0.320116124627647,-0.462688307658667,0.141,0.168,1
"TMEM80",0.101417361798982,-0.462770000662416,0.109,0.153,1
"MITF",0.217654957366854,-0.462790460380142,0.169,0.204,1
"RPL27",1.258736665099e-05,-0.462838195943992,0.827,0.862,0.424118731938458
"WDR48",0.622349141485909,-0.462951470200234,0.096,0.107,1
"SCARF2",0.404839364998776,-0.463235085431558,0.137,0.158,1
"CDKN2AIPNL",0.165317335110735,-0.464159688989712,0.076,0.107,1
"ARL16",0.0923533652742087,-0.464321976436673,0.204,0.255,1
"DIABLO",0.0350206952653507,-0.464394106810809,0.161,0.23,1
"RPL5",4.45712748993108e-06,-0.464880875707933,0.931,0.929,0.150178453645738
"GOLGA7",0.338654395252783,-0.465404241239616,0.244,0.27,1
"MYL12A",0.000718182370242276,-0.466275083712694,0.785,0.811,1
"RETSAT",0.118398113287878,-0.466656031867059,0.081,0.117,1
"MED24",0.183344515032466,-0.466766933343118,0.077,0.107,1
"ZC2HC1A",0.272017311271322,-0.466940523484838,0.204,0.24,1
"CTSC",0.00183720085587329,-0.467106779374658,0.406,0.515,1
"RPS28",6.21129015881593e-08,-0.467545654856298,0.962,0.954,0.00209283210611144
"CCDC43",0.406706884081405,-0.468069255580795,0.097,0.117,1
"BSDC1",0.150538757766364,-0.469400157127591,0.154,0.194,1
"CALCOCO1",0.0861276915002115,-0.469567895461278,0.215,0.27,1
"PHYH",0.143780851924677,-0.469815036396192,0.176,0.219,1
"TIMM17A",0.249218258442329,-0.469840192526885,0.226,0.265,1
"RCHY1",0.238386696960252,-0.470334017423682,0.109,0.138,1
"ACBD6",0.132507776404726,-0.470794261187917,0.21,0.26,1
"AHSA2",0.213315825255929,-0.471221041783262,0.105,0.138,1
"MT-ND4L",1.98207628283352e-05,-0.471621448182894,0.973,0.872,0.667840782737925
"ANGPTL1",0.0581754703340443,-0.472035985759222,0.272,0.327,1
"C8orf33",0.0181135831668817,-0.473182935990385,0.119,0.189,1
"DDX49",0.23955320962413,-0.473317980626211,0.098,0.128,1
"XPNPEP1",0.0834554820927258,-0.473939448552345,0.157,0.209,1
"ACOT9",0.182269331102409,-0.474077768264692,0.187,0.23,1
"SMIM4",0.0310502653584539,-0.474105017556504,0.144,0.209,1
"TRAPPC12",0.0147217412029776,-0.474185749289233,0.087,0.148,1
"NDUFA10",0.0450947702761768,-0.474614056913949,0.228,0.296,1
"PCMTD2",0.137848889675232,-0.475245571518779,0.109,0.148,1
"NID1",0.572513935761731,-0.475309692733222,0.407,0.362,1
"NIFK",0.0254625315907298,-0.47539316147528,0.221,0.301,1
"WDR11",0.251714606995002,-0.475467048227406,0.123,0.153,1
"GBP1",0.374688637996731,-0.475475642937764,0.204,0.23,1
"KANSL1",0.27386325771552,-0.475609861695656,0.13,0.158,1
"GFM1",0.424103194016047,-0.476122076261271,0.098,0.117,1
"HNMT",0.031389933854874,-0.476585811942607,0.338,0.413,1
"NADSYN1",0.0255186637611855,-0.476973934090269,0.057,0.102,1
"STX16",0.299370486035737,-0.476981484145649,0.123,0.148,1
"FAM120B",0.315741575462764,-0.477045813712177,0.09,0.112,1
"OXA1L",0.00260311614903321,-0.478546307876076,0.292,0.408,1
"FAM110B",0.271799156279034,-0.478932744790995,0.082,0.107,1
"C12orf45",0.0417671547963544,-0.480236024065984,0.071,0.117,1
"AKAP8L",0.0872146324140774,-0.480309735890651,0.091,0.133,1
"COPS3",0.17251360623974,-0.481020397482743,0.173,0.214,1
"JAK2",0.130525000470682,-0.48170358641798,0.1,0.138,1
"RAE1",0.0642437987876155,-0.481755282977029,0.096,0.143,1
"RBM4B",0.263339273188789,-0.482153431966635,0.091,0.117,1
"XPOT",0.295525601955641,-0.483319270668211,0.114,0.143,1
"TMEM263",0.109170365543118,-0.483391716278452,0.284,0.327,1
"RPS14",1.35189958169784e-10,-0.483754993735849,0.954,0.974,4.55509045057272e-06
"EIF3L",0.00251515498755394,-0.483896285981165,0.501,0.571,1
"TMEM47",0.850346242587113,-0.484057561016748,0.338,0.316,1
"RGS10",0.00667949773299701,-0.484443308758429,0.187,0.276,1
"SMG6",0.19346141946762,-0.484783678080321,0.121,0.158,1
"COPS2",0.0155504656328395,-0.484787289582651,0.335,0.423,1
"MAEA",0.114839419985852,-0.484866755453935,0.121,0.163,1
"AKT3",0.301486661621622,-0.485041426393152,0.129,0.158,1
"TCEAL3",0.494831286230321,-0.485094533135703,0.367,0.372,1
"GAR1",0.129235558290726,-0.485242355946675,0.1,0.138,1
"TUBG1",0.192405750268351,-0.485383684264714,0.074,0.102,1
"ALDH2",0.000807689713320555,-0.485490237354059,0.561,0.684,1
"SCAMP2",0.177374559611446,-0.48583447376501,0.244,0.286,1
"C8orf82",0.109574249018853,-0.486170257833902,0.076,0.112,1
"PSMD11",0.440829358644016,-0.486373611508822,0.242,0.26,1
"SESN1",0.0774767347584891,-0.486405976308403,0.175,0.23,1
"SS18L2",0.16719303739162,-0.486482962296356,0.149,0.189,1
"NMRK1",0.0192403595635044,-0.48690970236534,0.18,0.255,1
"DDX18",0.192578953814863,-0.486989834591219,0.331,0.372,1
"ANP32B",0.058193770986829,-0.48745349727784,0.412,0.454,1
"TTC1",0.282568479783944,-0.487985762808202,0.161,0.194,1
"NCLN",0.11075636004162,-0.489635426681631,0.102,0.143,1
"EIF2AK1",0.28720796567375,-0.489858484222228,0.18,0.209,1
"KLHL7",0.188251424795486,-0.490497244370103,0.111,0.143,1
"RICTOR",0.172122942455398,-0.490655869736645,0.141,0.179,1
"XAB2",0.0832233986350439,-0.490777128980667,0.125,0.173,1
"KPNA1",0.511690995742898,-0.491724668271198,0.127,0.107,1
"HPCAL1",0.166098738911341,-0.492396649435084,0.098,0.133,1
"C16orf91",0.215701933385118,-0.49258387980466,0.079,0.107,1
"BLVRB",0.0119461598150113,-0.49307459880122,0.379,0.469,1
"CH25H",0.0229954997258315,-0.493706344295955,0.183,0.112,1
"KIAA1033",0.241166874608817,-0.494500619626492,0.22,0.255,1
"EIF5A",0.0222478670924004,-0.494521999543148,0.438,0.505,1
"WDR70",0.366523599739481,-0.49495966281171,0.081,0.102,1
"ASNSD1",0.231716904957367,-0.495411726594698,0.156,0.189,1
"COQ10B",0.188556506323827,-0.495888543670832,0.204,0.24,1
"CNOT6L",0.313371206513937,-0.49593599313617,0.08,0.102,1
"MCOLN1",0.12089930834288,-0.496108226239576,0.121,0.163,1
"KIFC3",0.223983361233378,-0.496464471299655,0.125,0.158,1
"CMBL",0.0409638616261723,-0.497044352243233,0.153,0.214,1
"N4BP2L2",0.0412002719148259,-0.49725078441926,0.592,0.633,1
"OBFC1",0.355456094178269,-0.497780767031633,0.082,0.102,1
"EIF2B2",0.0502304692347108,-0.497993317255034,0.107,0.158,1
"ATG10",0.462189024013992,-0.498113504188362,0.085,0.102,1
"PLP2",0.00925580753883291,-0.498768182016445,0.397,0.485,1
"RMDN1",0.00962865371881523,-0.499580585376248,0.145,0.224,1
"PRPF19",0.426038751754521,-0.499638826312444,0.108,0.128,1
"DNAJB12",0.525046214722639,-0.500048167325025,0.146,0.163,1
"KATNBL1",0.0681849775805929,-0.500827777654519,0.182,0.24,1
"RPL29",2.20389186349895e-09,-0.501007797027157,0.95,0.949,7.42579324487335e-05
"PDE4DIP",0.236095385677363,-0.501552135416604,0.342,0.383,1
"SREBF2",0.193980068790062,-0.501775361831475,0.086,0.117,1
"VAT1",0.0321567920818006,-0.502625987013786,0.271,0.347,1
"DCAKD",0.136825849660474,-0.502927526683544,0.079,0.112,1
"MAN2B2",0.684980981610497,-0.503999274626795,0.108,0.117,1
"GABPB1",0.270141503591087,-0.505059836501726,0.182,0.214,1
"HLX",0.293038238529548,-0.505157432946636,0.116,0.143,1
"MT-ND6",0.00998013619429015,-0.505309697174071,0.51,0.577,1
"TMEM39A",0.121644021149304,-0.505414222844107,0.154,0.199,1
"SNRNP200",0.382586369851544,-0.505422539888009,0.208,0.23,1
"SPRYD3",0.720392471452082,-0.505665066041219,0.116,0.122,1
"ADAMTS12",0.079763097911356,-0.506082357800313,0.165,0.219,1
"C8orf88",0.422954789243121,-0.506316741219215,0.085,0.102,1
"PPP1R11",0.0958142291811248,-0.506807445912349,0.183,0.235,1
"TMED5",0.0988702279324238,-0.50731033809191,0.267,0.316,1
"NUDT8",0.0952733231014175,-0.507558180186658,0.075,0.112,1
"ORC4",0.388674151518416,-0.507797826757825,0.135,0.158,1
"RPL32",1.79973807364374e-10,-0.507858889490305,0.964,0.99,6.0640374653352e-06
"DFFA",0.314517522404925,-0.508119031340681,0.112,0.138,1
"CEBPB",0.00129087911720172,-0.508344146489103,0.418,0.531,1
"ACO2",0.645889322360776,-0.509042141852416,0.143,0.153,1
"LSM6",0.0383863685607832,-0.509318959835852,0.3,0.372,1
"DNAJC19",0.00510328046369372,-0.509429007383701,0.257,0.362,1
"ACY1",0.0904748952524194,-0.509481157583994,0.091,0.133,1
"MID1IP1",0.386186364094863,-0.510465011983874,0.135,0.158,1
"ABLIM3",0.62780028862183,-0.51081694906038,0.128,0.138,1
"ANKRA2",0.504919383583363,-0.511552353703229,0.102,0.117,1
"ALDH3A2",0.193970076720802,-0.511800591502975,0.128,0.163,1
"CRYAB",0.233442071540454,-0.511945672873892,0.431,0.449,1
"GET4",0.115369519437928,-0.51233199505819,0.073,0.107,1
"NSA2",0.00986013359147411,-0.512490034924554,0.401,0.48,1
"CPXM1",0.0265457334053155,-0.512683402960768,0.181,0.255,1
"DALRD3",0.0881630771014628,-0.512771291255202,0.139,0.189,1
"EFCAB2",0.284730171466967,-0.513237337981757,0.106,0.133,1
"FBXO42",0.0753734994290194,-0.513359067057328,0.112,0.158,1
"PTAR1",0.0431536391148064,-0.513409948598494,0.148,0.209,1
"SOX9",0.487614144009911,-0.514953178057957,0.092,0.107,1
"ZFP90",0.0612220356371725,-0.515728067825832,0.084,0.128,1
"DPH6",0.186213514680292,-0.515781966417975,0.116,0.148,1
"EEF1B2",0.00168103882126346,-0.516675815819771,0.806,0.791,1
"RASL11A",0.69776211038147,-0.517213045527827,0.173,0.179,1
"GGA1",0.183410171160115,-0.517404571171503,0.082,0.112,1
"CDK16",0.22537738297412,-0.517788601571496,0.137,0.168,1
"MAP4K3",0.675041373930872,-0.517802380576109,0.105,0.112,1
"LGMN",0.118834143176638,-0.517915247311781,0.355,0.408,1
"LYPLA2",0.00861413743761303,-0.517956906204394,0.087,0.153,1
"RRP1",0.154177911321788,-0.517970823269752,0.08,0.112,1
"RXRB",0.379012199309931,-0.518042586157984,0.106,0.128,1
"MED23",0.151528959221882,-0.518182682714466,0.102,0.138,1
"SPG20",0.0465131367193333,-0.518199789444832,0.253,0.311,1
"CSRP1",0.00194636633355668,-0.51821540857866,0.641,0.745,1
"UCKL1",0.176304386193322,-0.518313677449946,0.086,0.117,1
"HSPB2",0.116710642814451,-0.51910950883924,0.108,0.148,1
"CDIPT",0.0324987252476198,-0.519395536044497,0.274,0.342,1
"CACNB2",0.376569247892266,-0.519477463959106,0.082,0.102,1
"BCKDK",0.0781441758612198,-0.519548687591257,0.14,0.189,1
"FDFT1",0.0202496759328831,-0.519729780224368,0.205,0.281,1
"TBX4",0.67106082448164,-0.520756122323237,0.153,0.133,1
"UFD1L",0.017469498922397,-0.521192077015583,0.248,0.332,1
"TIMP3",0.00457769631803345,-0.521655198011411,0.838,0.852,1
"SSRP1",0.0412855765144042,-0.521801134876333,0.176,0.245,1
"RPL26",2.81175919540369e-10,-0.522613323957793,0.957,0.974,9.47394143299321e-06
"CKAP5",0.0931516991795054,-0.522715757585446,0.141,0.189,1
"JAGN1",0.0377820288357654,-0.522728895739201,0.198,0.26,1
"RPS25",3.50930079998966e-12,-0.523137514441261,0.924,0.964,1.18242381154852e-07
"HIST1H4C",0.126613554784327,-0.523155670511273,0.335,0.372,1
"C20orf27",0.0312404805382777,-0.523847708961533,0.165,0.235,1
"RNH1",0.000665732293137639,-0.524598268189802,0.519,0.622,1
"ZFYVE27",0.0076118729297339,-0.524717083925516,0.057,0.112,1
"RBM33",0.427559261250288,-0.52478752491144,0.138,0.158,1
"PIK3C2A",0.95158705181528,-0.525226155508774,0.128,0.128,1
"MIR222HG",0.32704419315572,-0.526467793547611,0.095,0.117,1
"PSME3",0.548959814633449,-0.527011694796324,0.135,0.148,1
"PSMC5",0.0044756148101017,-0.527037264156491,0.394,0.49,1
"UCHL1",0.31298399162054,-0.52766312741288,0.191,0.219,1
"SLC43A3",0.441716673966198,-0.527789916827324,0.178,0.199,1
"AQR",0.429084997985206,-0.527822540255297,0.085,0.102,1
"C1orf174",0.144057093576875,-0.528023440025072,0.106,0.143,1
"AIMP1",0.0514722776480697,-0.529556861183756,0.237,0.301,1
"C9orf9",0.147010585189112,-0.529636694766003,0.089,0.122,1
"MRPL30",0.138600560821402,-0.530756104582761,0.087,0.122,1
"TOMM40",0.152514377385551,-0.531119052769326,0.129,0.168,1
"DOCK4",0.0199085168950288,-0.531324006383096,0.221,0.296,1
"AHCTF1",0.289297848285295,-0.531474899127497,0.162,0.189,1
"COPS8",0.0368523256562256,-0.531632980217901,0.312,0.372,1
"GABARAPL1",0.085143788302738,-0.531713634266324,0.255,0.296,1
"PEX10",0.0938139603875088,-0.531715228163472,0.066,0.102,1
"STARD13",0.352850802776924,-0.531771509889606,0.138,0.163,1
"METTL3",0.482142433824957,-0.532115621092911,0.087,0.102,1
"ILF3-AS1",0.0447298487415367,-0.532302731420784,0.15,0.209,1
"TXNIP",0.520649767073508,-0.532586162278013,0.584,0.546,1
"KIAA1143",0.209997921797507,-0.532871365633276,0.129,0.163,1
"MAVS",0.729405096313307,-0.533932149102649,0.108,0.097,1
"GGT5",0.500053082679077,-0.534513433051584,0.242,0.255,1
"FAHD2B",0.111388712404579,-0.534751377717906,0.112,0.153,1
"UIMC1",0.295915926720632,-0.535436491640478,0.085,0.107,1
"STK19",0.00585432010226924,-0.536208580818422,0.139,0.224,1
"NOB1",0.0286739285455923,-0.53703905026913,0.141,0.204,1
"TNS1",0.0465575988558625,-0.53724779490155,0.327,0.383,1
"MDFI",0.00712196812348782,-0.538685881711353,0.209,0.296,1
"CDC73",0.043394857930875,-0.539087519545518,0.197,0.265,1
"ADPRHL2",0.358659338222775,-0.539765478864658,0.106,0.128,1
"UBQLN2",0.477386396166275,-0.540096416595424,0.16,0.173,1
"CKLF",0.0263268413163491,-0.540271139287876,0.125,0.189,1
"HDAC7",0.0541055169816396,-0.540719447393782,0.173,0.23,1
"CSRP2",0.225013552926901,-0.541151235156171,0.209,0.24,1
"IPO5",0.026446035498284,-0.541975076792521,0.16,0.23,1
"MBD4",0.0784994742204481,-0.54203802807172,0.191,0.24,1
"F11R",0.834023156966948,-0.542493184705236,0.111,0.112,1
"CNOT8",0.354923799588483,-0.542522687928744,0.129,0.153,1
"PYM1",0.224751108556648,-0.54314961644497,0.133,0.168,1
"OPTN",0.0225373485784886,-0.543578358336395,0.216,0.291,1
"MIB2",0.0804280843561732,-0.544180252986843,0.065,0.102,1
"ZSWIM7",0.216695022523122,-0.544796960218822,0.161,0.194,1
"SNHG18",0.00859219802174695,-0.544818600089536,0.25,0.347,1
"CASP4",0.0283045212321362,-0.546020192897029,0.193,0.265,1
"GART",0.0233512935276241,-0.546406585088542,0.109,0.168,1
"PIGC",0.129404559196042,-0.546752561599535,0.191,0.235,1
"BOLA1",0.427738349492135,-0.547064237667531,0.09,0.107,1
"PPIH",0.0312275280581172,-0.547088151382454,0.132,0.194,1
"TMEM128",0.422576753109865,-0.547537242898559,0.154,0.173,1
"GPATCH11",0.0700292548393891,-0.549097391757738,0.071,0.112,1
"MYSM1",0.248607631199296,-0.549626010416984,0.101,0.128,1
"PPP4R1",0.02677495494268,-0.549959616207469,0.127,0.189,1
"MINPP1",0.265033807600181,-0.550411920587827,0.149,0.179,1
"FUOM",0.459343667049183,-0.550462787567259,0.101,0.117,1
"NUMB",0.258313464248395,-0.55062352263557,0.178,0.204,1
"CLN3",0.183729470835206,-0.551870073390375,0.101,0.133,1
"FPGS",0.0857900417948149,-0.55197580889285,0.193,0.245,1
"CMAS",0.195543364523175,-0.552048779024115,0.139,0.173,1
"EIF4H",0.0133824544556186,-0.552073838972841,0.364,0.439,1
"HOXA-AS2",0.188654727180839,-0.552223017942897,0.077,0.107,1
"GGH",0.0452240278453102,-0.552969731308117,0.09,0.138,1
"CCBL2",0.0795524540732887,-0.55344748408053,0.077,0.117,1
"ADPGK",0.316679006748044,-0.554167746940697,0.108,0.133,1
"EPS15L1",0.246206850040691,-0.554264102499592,0.077,0.102,1
"CLASRP",0.442158431270293,-0.554492723681209,0.114,0.133,1
"KPNB1",0.0141515210762236,-0.555300913518295,0.305,0.398,1
"DPH1",0.239280188536587,-0.555356881872255,0.1,0.128,1
"SVIL-AS1",0.102106308808115,-0.555565385240745,0.097,0.138,1
"CCNK",0.0720385335569114,-0.555970134051272,0.111,0.158,1
"CRAT",0.198530060380602,-0.556434032484427,0.106,0.138,1
"RBM5",0.0704208397171339,-0.556595815830399,0.229,0.286,1
"MARK3",0.287033137270989,-0.556846378302913,0.138,0.163,1
"ALG8",0.397806692170879,-0.557373799917569,0.127,0.148,1
"RPL14",3.0930607387628e-11,-0.558088610256156,0.948,0.949,1.04217588531874e-06
"RNPEP",0.346188847611206,-0.558477095803787,0.175,0.199,1
"STX7",0.250564108865252,-0.559374867556154,0.199,0.235,1
"COMMD3",0.058864788872908,-0.559964067253662,0.117,0.168,1
"NOC2L",0.165460908992268,-0.560608516162356,0.132,0.168,1
"HARS",0.00508933256285079,-0.560895721158847,0.145,0.23,1
"PSMD13",0.0388816166065344,-0.562273969443061,0.22,0.291,1
"NPM1",2.70737813840206e-05,-0.562624431181858,0.79,0.781,0.91222398995319
"EXOC3",0.29314132721162,-0.562805089450708,0.08,0.102,1
"THADA",0.362803565442818,-0.563138116476607,0.082,0.102,1
"CDC37",0.00689158579104732,-0.563220261133454,0.46,0.526,1
"LINC-PINT",0.565863330103116,-0.56338904959662,0.138,0.148,1
"TMEM106C",0.00893103188556455,-0.563525770956664,0.122,0.194,1
"TBCC",0.125775851384072,-0.563862178950805,0.069,0.102,1
"FAM32A",0.0345631265091808,-0.564195915536466,0.221,0.291,1
"NNT",0.0386254402348486,-0.564448858949438,0.103,0.158,1
"ERI3",0.0146968385324564,-0.564724830166674,0.21,0.291,1
"DPY19L3",0.275707683069685,-0.565715381304153,0.079,0.102,1
"KIF1B",0.176351431252999,-0.566228880902406,0.108,0.143,1
"RPL18A",5.95896334717461e-11,-0.566528314819547,0.954,0.98,2.00781311019701e-06
"SETD2",0.625968960294267,-0.567090470312095,0.138,0.148,1
"TMEM243",0.0413901705851554,-0.567295454591677,0.219,0.291,1
"ZBTB11",0.222291859653662,-0.56832445818623,0.075,0.102,1
"KEAP1",0.117432358428639,-0.568508914166631,0.155,0.199,1
"GALT",0.409976542546633,-0.56967715591884,0.096,0.112,1
"ABCA5",0.835470390062683,-0.569798310586125,0.108,0.112,1
"KARS",0.0900111115905351,-0.570169591687835,0.105,0.148,1
"RANGRF",0.0848360933535172,-0.571740928497616,0.145,0.194,1
"BMPER",0.74091521442679,-0.57285658312432,0.097,0.102,1
"CEP85L",0.595821631172257,-0.573342617310194,0.118,0.128,1
"SARNP",0.0071202653165606,-0.573685255842031,0.148,0.23,1
"SCO2",0.207653633882556,-0.573994770359111,0.109,0.143,1
"RMDN3",0.298241796647394,-0.574414166645806,0.097,0.122,1
"RP1-15D23.2",0.785469828454235,-0.575758471134253,0.105,0.107,1
"RBM28",0.369455550458282,-0.575822225381081,0.102,0.122,1
"ZBTB25",0.103369189670134,-0.575946934786875,0.102,0.143,1
"EIF4B",0.000371214242728002,-0.576850695478349,0.433,0.551,1
"PMM1",0.033917938757915,-0.57691061031441,0.216,0.291,1
"RTCA",0.119059427006484,-0.577386699490365,0.09,0.128,1
"ASCC1",0.0535662607841301,-0.577541876038072,0.105,0.153,1
"PITPNA-AS1",0.0794307606382953,-0.578375114430572,0.086,0.128,1
"UCK2",0.0823405451937742,-0.58237602989377,0.065,0.102,1
"PARP6",0.459301207531561,-0.582663842720411,0.09,0.107,1
"PYCR1",0.0544329991499597,-0.582669591511904,0.144,0.199,1
"TAF1D",0.000445952391072888,-0.583919480758567,0.325,0.454,1
"GNA12",0.080547752822977,-0.583977040532307,0.074,0.112,1
"OTUD5",0.0173104409539036,-0.584571666972155,0.077,0.133,1
"ADAMTS8",0.478550094649291,-0.58459965164753,0.132,0.143,1
"ZNF771",0.189515581627136,-0.584720695372883,0.116,0.148,1
"SHPRH",0.0559334338572242,-0.585451746289569,0.109,0.158,1
"USMG5",1.21095407438215e-05,-0.586147879605831,0.608,0.694,0.408018865822323
"DYNC2LI1",0.205503141007209,-0.586437130597801,0.257,0.291,1
"MAP2K2",0.00792006256623157,-0.586869283144068,0.122,0.199,1
"ING1",0.17385886831196,-0.587124683096129,0.1,0.133,1
"ATL1",0.172331589513688,-0.587284646866473,0.093,0.128,1
"ASPA",0.719834477562051,-0.587730444649006,0.097,0.102,1
"PTPRG",0.161111113131693,-0.588436334133152,0.26,0.296,1
"MCRS1",0.016672855441204,-0.588853568758673,0.101,0.163,1
"CUTC",0.13288338643704,-0.58888291863552,0.106,0.143,1
"AC090498.1",1.80892326649005e-12,-0.590315724359471,0.931,0.969,6.09498605411158e-08
"PEX19",0.162103100805779,-0.590360953057171,0.09,0.122,1
"EHD2",0.000470664268228312,-0.590664539347923,0.331,0.454,1
"DEAF1",0.0908654583397524,-0.590910788260819,0.075,0.112,1
"ANXA11",0.00319331499605202,-0.591662798546437,0.412,0.51,1
"TMEM119",0.045920000598703,-0.592061550318872,0.331,0.398,1
"PPWD1",0.100500130258679,-0.592311551810238,0.134,0.179,1
"GALNT10",0.024609605007953,-0.592696704546779,0.057,0.102,1
"THUMPD3-AS1",0.00464489726710922,-0.593645672754559,0.156,0.245,1
"MGRN1",0.098476651533904,-0.593810595511005,0.129,0.179,1
"NUP107",0.060143625552032,-0.594915710768152,0.109,0.158,1
"NOL3",0.0523254624166915,-0.595177401438572,0.086,0.133,1
"ELL2",0.0040440926295227,-0.596444913450685,0.189,0.281,1
"SDHB",0.0288515092980787,-0.596579618371917,0.226,0.296,1
"GDI2",0.00158019439383372,-0.597260533352218,0.494,0.561,1
"ISCA2",0.216489643055141,-0.597547617628362,0.113,0.143,1
"AP000769.1",0.406253601816993,-0.597596753856919,0.125,0.143,1
"ARMC8",0.744421269037713,-0.597919709681755,0.138,0.143,1
"MYC",0.000297062182044438,-0.598014934675549,0.171,0.286,1
"PARD3",0.612411044631685,-0.598414457489096,0.093,0.102,1
"TMEM99",0.0278021723555435,-0.601179436912591,0.085,0.138,1
"PPIF",0.0852487751651009,-0.601316343981341,0.092,0.133,1
"FLYWCH1",0.0513324993753853,-0.601800897476453,0.065,0.107,1
"FTSJ1",0.0318659537564829,-0.602195776749096,0.123,0.184,1
"SGMS1",0.0700016361369967,-0.602603789073285,0.121,0.168,1
"CYB5R2",0.0307006105741381,-0.602756147656039,0.074,0.122,1
"IFT20",0.0306538552301516,-0.60303064290003,0.204,0.276,1
"STARD3",0.118785815160598,-0.603215837461665,0.108,0.148,1
"MRPL10",0.0100913300417803,-0.603835789777825,0.129,0.204,1
"APEX1",0.0012049549433219,-0.6090577379251,0.344,0.454,1
