"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.91856604380431e-48,0.644544537343368,0.405,0.25,1.0297207849909e-43,"0","AIG1"
2.48131899213056e-34,0.64365687435156,0.507,0.376,6.52041004752068e-30,"0","TLR4"
4.64768682145986e-52,0.643164041231331,0.486,0.32,1.22131914294322e-47,"0","USP6NL"
3.65626480807733e-149,0.642441498579351,0.985,0.939,9.60793266266561e-145,"0","MEF2A"
1.08679327406988e-52,0.642139452872203,0.603,0.447,2.85587536560083e-48,"0","XRN1"
3.44538937855851e-35,0.640668437892595,0.369,0.244,9.05379420897606e-31,"0","ZDHHC21"
5.6281555252754e-39,0.639380582062787,0.344,0.214,1.47896670893187e-34,"0","SCIMP"
3.78245240027568e-72,0.637708555870713,0.599,0.397,9.93952841744443e-68,"0","TMEM176B"
9.59506105406901e-56,0.636885094042931,0.524,0.351,2.52139014378825e-51,"0","WDFY4"
1.90773940402143e-34,0.636616028183313,0.326,0.206,5.01315760588752e-30,"0","FARP2"
2.06096223641364e-32,0.636097725666192,0.325,0.209,5.41579656484776e-28,"0","AC092821.3"
1.11831946855708e-26,0.636054637942756,0.284,0.185,2.93871989947429e-22,"0","MITD1"
1.62755876073707e-30,0.635073963430216,0.287,0.18,4.27689891146488e-26,"0","SP140"
1.58750070559969e-26,0.633554780239598,0.27,0.173,4.17163435417487e-22,"0","SEL1L3"
2.88976177800731e-56,0.633072831956595,0.584,0.414,7.59371600024761e-52,"0","ZNRF2"
2.00307796357462e-133,0.63285718853905,0.952,0.87,5.2636882726814e-129,"0","DOCK10"
2.39896124960635e-43,0.632395524212847,0.532,0.382,6.30399037171558e-39,"0","NIBAN1"
5.05269686149809e-35,0.631978617300396,0.412,0.279,1.32774768126447e-30,"0","P2RX7"
3.29315814812256e-21,0.629793734139014,0.436,0.342,8.65376098163647e-17,"0","IRF1"
5.17268122926525e-54,0.628428289656127,0.599,0.437,1.35927717342632e-49,"0","GMDS-DT"
4.42109109845937e-77,0.627781756428345,0.716,0.537,1.16177431885315e-72,"0","PLEKHO1"
1.91708416419507e-47,0.627529152178314,0.649,0.544,5.0377137666718e-43,"0","BST2"
4.16008815408963e-72,0.627045769361114,0.521,0.314,1.09318796513167e-67,"0","ZNF618"
5.63116099014162e-37,0.626792782373967,0.399,0.267,1.47975648498941e-32,"0","TIGAR"
1.99671886465908e-42,0.625478766006425,0.384,0.244,5.24697783255114e-38,"0","GCNT2"
4.38669434783434e-51,0.62535426516142,0.538,0.373,1.15273554072391e-46,"0","TNFAIP2"
1.98390949558e-43,0.625188995190888,0.429,0.282,5.21331737248513e-39,"0","RNF135"
7.80681468546528e-55,0.624572232219268,0.598,0.434,2.05147476304657e-50,"0","THADA"
1.12684345063106e-64,0.624427905089848,0.596,0.409,2.9611192195683e-60,"0","GIT2"
1.52525325282116e-65,0.622302708645402,0.727,0.569,4.00806049776344e-61,"0","ITGA4"
1.09721225345595e-21,0.621675131083131,0.442,0.339,2.88325435963156e-17,"0","CCL3L1"
1.27821627540136e-35,0.621576807991448,0.373,0.246,3.35889672849968e-31,"0","SLC38A9"
6.33097204506923e-54,0.619355098516582,0.766,0.655,1.66365283400329e-49,"0","FCHO2"
3.85398954069231e-35,0.617287732050927,0.346,0.223,1.01275137150313e-30,"0","NUP42"
7.46701853971727e-30,0.616034670887937,0.314,0.203,1.96218313186691e-25,"0","ZNF532"
1.62107605799053e-34,0.615004782956539,0.354,0.23,4.25986366518751e-30,"0","NAA25"
6.54340741494505e-59,0.614637220710309,0.608,0.439,1.71947660049926e-54,"0","NAGK"
2.7743756377388e-30,0.614284558226632,0.304,0.193,7.29050430085002e-26,"0","TTC28"
1.427918915647e-29,0.613208932333454,0.281,0.176,3.7522853265372e-25,"0","RBMS2"
5.71391548036046e-24,0.611837906090588,0.255,0.165,1.50150270992912e-19,"0","NHLRC2"
2.10506343573279e-26,0.611218709914441,0.427,0.318,5.53168569641863e-22,"0","OTUD1"
3.52065768424063e-57,0.610503659508004,0.683,0.537,9.25158426264753e-53,"0","MAN2A1"
8.08968252224836e-39,0.610374997155172,0.43,0.29,2.12580677319643e-34,"0","RUNX2"
5.45148910753885e-25,0.610101010912598,0.305,0.207,1.43254230767906e-20,"0","SAMD9"
3.73553718154522e-33,0.609426946038048,0.366,0.244,9.81624460566453e-29,"0","SP140L"
6.20105873366271e-51,0.608863097002351,0.564,0.403,1.62951421403189e-46,"0","LRRC8C"
2.11455589250102e-43,0.608158552364975,0.457,0.306,5.55662997431419e-39,"0","ARFIP1"
1.72545755670879e-54,0.60778631561739,0.614,0.449,4.53415736751936e-50,"0","TIAM1"
1.16265224291665e-35,0.607595637424393,0.435,0.303,3.05521756393637e-31,"0","AKT3"
1.87748265344322e-88,0.607535073877887,0.8,0.634,4.9336489167181e-84,"0","INPP5D"
7.32450954878484e-32,0.607063492768055,0.316,0.201,1.92473461922968e-27,"0","PGGT1B"
1.66339969923433e-157,0.606689092644444,0.996,0.979,4.37108172964797e-153,"0","PLXDC2"
2.79605565345021e-34,0.599027011915702,0.399,0.269,7.34747504613645e-30,"0","CENPP"
1.24078280431355e-141,0.598727022633655,0.989,0.978,3.26052905317516e-137,"0","ITM2B"
2.74984225430514e-39,0.598192620132251,0.468,0.327,7.22603547586304e-35,"0","SRGAP2B"
2.37347946590013e-27,0.596467540789626,0.322,0.215,6.23702934049236e-23,"0","TTC7B"
1.84788967180546e-46,0.595752064507243,0.486,0.329,4.85588447957038e-42,"0","ARHGEF6"
1.64744676487927e-35,0.595006625452538,0.357,0.229,4.32916060874975e-31,"0","GALC"
1.70900901927454e-97,0.594311895859053,0.894,0.766,4.49093390084964e-93,"0","ANKRD44"
1.19784245832193e-71,0.59352691568883,0.763,0.623,3.14769041197837e-67,"0","CTSH"
3.92383878259231e-35,0.593034383120933,0.344,0.218,1.03110635528961e-30,"0","HSPB11"
3.18159828071974e-25,0.591599128622535,0.277,0.181,8.36060396207533e-21,"0","NLRC5"
3.44395334554136e-22,0.58936357436448,0.251,0.166,9.05002060141359e-18,"0","CBR1"
4.30237626165596e-39,0.589030164340141,0.469,0.324,1.13057843403795e-34,"0","SLC39A10"
3.74637982150196e-103,0.588913223953565,0.83,0.64,9.84473689494285e-99,"0","HDAC9"
5.95213260967974e-34,0.587224510561186,0.37,0.245,1.56410140717164e-29,"0","IQCB1"
6.17801334451914e-33,0.585153997659272,0.348,0.226,1.62345834667274e-28,"0","TRIM13"
2.69273021572227e-36,0.584937560038748,0.316,0.193,7.07595646087497e-32,"0","PKIB"
1.45430846642326e-47,0.582429046665422,0.526,0.363,3.82163178806704e-43,"0","OSBPL1A"
1.49518083713632e-37,0.581162454220465,0.406,0.269,3.92903620382683e-33,"0","HEATR5B"
2.71020491860456e-26,0.579527484782184,0.327,0.223,7.12187648510907e-22,"0","RNPC3"
4.78201542823995e-23,0.578783228094576,0.266,0.176,1.25661801423289e-18,"0","ATP8B1"
6.31425776383571e-43,0.578440437901825,0.453,0.3,1.65926065518075e-38,"0","FGD2"
8.56724141956299e-31,0.577707121789866,0.327,0.212,2.25129970023276e-26,"0","MARCH2"
1.95574489175811e-44,0.573479378211244,0.502,0.349,5.13930642656197e-40,"0","SNAP23"
3.97790990729923e-57,0.571186834661073,0.786,0.661,1.04531516544009e-52,"0","IGSF6"
3.87393738917299e-34,0.57014176557627,0.438,0.309,1.01799326712688e-29,"0","ERICH1"
4.49354028142744e-53,0.569406591310292,0.518,0.34,1.1808125151535e-48,"0","SPECC1"
3.37699836982039e-100,0.567997446088764,0.946,0.845,8.87407631621403e-96,"0","CLEC7A"
1.43966494103614e-27,0.567795750039894,0.346,0.236,3.78315153205478e-23,"0","KCNK13"
1.63875822865734e-36,0.56729237630904,0.39,0.255,4.30632887326577e-32,"0","PIK3CD"
2.14413215965473e-62,0.566950929349806,0.748,0.588,5.6343504891407e-58,"0","RASAL2"
2.58481941576827e-54,0.566452941871622,0.566,0.386,6.79238846075585e-50,"0","AP003086.1"
5.18408311230588e-81,0.566310145618228,0.85,0.709,1.36227336025174e-76,"0","UVRAG"
1.58556389108959e-31,0.564930541375185,0.351,0.232,4.16654479300522e-27,"0","RHOBTB3"
1.07084495524679e-51,0.564411623052542,0.568,0.402,2.81396637339751e-47,"0","CSF3R"
1.53072383346452e-49,0.564173425518238,0.549,0.386,4.02243608957807e-45,"0","GCC2"
8.88011944852134e-25,0.563118805216646,0.273,0.177,2.33351778868244e-20,"0","HMG20A"
5.84192508839582e-34,0.563048667632301,0.419,0.289,1.53514107472865e-29,"0","CEP192"
8.80497820397007e-70,0.562454272242118,0.816,0.686,2.31377217243925e-65,"0","ARHGAP24"
1.18752287683025e-45,0.56235319478743,0.773,0.653,3.12057261573452e-41,"0","PBX3"
2.57811000581291e-37,0.56198011515505,0.419,0.279,6.77475747327517e-33,"0","AC118549.1"
1.97591560421589e-27,0.561495507823719,0.347,0.238,5.19231102475853e-23,"0","AC103591.3"
1.02354926544581e-22,0.55954615598355,0.266,0.176,2.68968275973851e-18,"0","TRIM56"
6.47756793759646e-21,0.558696975477796,0.323,0.229,1.7021753026416e-16,"0","AP000331.1"
1.04584781638161e-60,0.55758690024524,0.741,0.593,2.7482788918876e-56,"0","MAP3K5"
1.78017790171884e-38,0.556076006039088,0.437,0.294,4.67795149013678e-34,"0","GARS-DT"
1.24819240415166e-30,0.555830910727616,0.371,0.25,3.27999999962973e-26,"0","PARP9"
8.17519553047085e-41,0.555680186614796,0.502,0.356,2.14827788149713e-36,"0","CNTRL"
2.45037771037109e-24,0.552711923730951,0.302,0.204,6.43910254731314e-20,"0","IFIH1"
6.89498335789004e-48,0.551738768096676,0.547,0.384,1.81186372678634e-43,"0","RUFY3"
1.53382761022112e-27,0.550572512301125,0.294,0.19,4.03059219413905e-23,"0","CCND1"
2.13783341877458e-102,0.549519869015106,0.89,0.749,5.61779865785584e-98,"0","CPVL"
2.64761890971992e-34,0.54885060639506,0.489,0.352,6.95741297096199e-30,"0","DECR1"
5.99648729279127e-23,0.548354220130035,0.252,0.162,1.57575693079969e-18,"0","STX17"
5.39550350485632e-33,0.54820520336461,0.386,0.259,1.41783041100614e-28,"0","ATG16L2"
8.99376334654055e-96,0.546850022138409,0.852,0.671,2.36338113220393e-91,"0","LPAR6"
1.83779764340001e-39,0.545713404877991,0.569,0.426,4.82936464732655e-35,"0","ATRN"
2.22330745364144e-21,0.545306611719691,0.318,0.225,5.84240732667899e-17,"0","RC3H2"
2.38610822245682e-32,0.544664739272453,0.384,0.258,6.27021518697203e-28,"0","NFX1"
5.70725609344622e-56,0.543675564113389,0.528,0.343,1.4997527562358e-51,"0","TREM2"
6.49959754060969e-120,0.543147347357697,0.976,0.934,1.70796424172141e-115,"0","FOXN3"
2.7194122895107e-22,0.539500349465938,0.284,0.191,7.14607161437622e-18,"0","ACADM"
1.27822110317568e-29,0.53857384218473,0.702,0.627,3.35890941492506e-25,"0","MERTK"
2.2663599457838e-38,0.53806949628068,0.486,0.343,5.95554066553068e-34,"0","TBC1D4"
8.58581569927643e-28,0.537899274149449,0.345,0.233,2.25618064945586e-23,"0","C22orf34"
4.07289360968589e-22,0.537401023230951,0.265,0.176,1.07027498275326e-17,"0","KLHL20"
1.89933782583019e-65,0.536691029909151,0.881,0.837,4.99107993871657e-61,"0","RPS26"
1.30555283075581e-20,0.536512903192522,0.273,0.186,3.43073172866011e-16,"0","SLAMF8"
1.30055602780365e-33,0.536461496021173,0.421,0.294,3.41760112986243e-29,"0","NUB1"
6.39661818972982e-35,0.535441631258755,0.337,0.213,1.6809033278972e-30,"0","AF117829.1"
1.35119729967405e-46,0.535001552647568,0.56,0.39,3.55067626408348e-42,"0","ACYP2"
1.02651997581674e-17,0.534855666432319,0.333,0.247,2.69748919245122e-13,"0","IPCEF1"
1.08475307275024e-62,0.534075412271798,0.681,0.489,2.85051412457308e-58,"0","HMGN3"
5.02219037947822e-19,0.533944940211419,0.255,0.174,1.31973118791929e-14,"0","LINC00486"
1.50626126048666e-70,0.533715636125809,0.83,0.697,3.95815334030684e-66,"0","FHIT"
5.40573213878488e-76,0.533395804413529,0.803,0.637,1.42051829142989e-71,"0","IL18"
1.58534410721511e-17,0.531461409595132,0.253,0.176,4.16596724493986e-13,"0","FAM228B"
3.1676791763805e-28,0.531051550359654,0.298,0.19,8.32402733969267e-24,"0","AL162253.2"
2.78133922862866e-45,0.529796371083365,0.522,0.36,7.30880322499039e-41,"0","MGST2"
2.71647046261419e-42,0.529670371440328,0.472,0.317,7.13834108165757e-38,"0","PRKACB"
5.46863998946307e-32,0.529652754452374,0.434,0.305,1.43704921643111e-27,"0","DGLUCY"
1.26201192446445e-19,0.529586226355667,0.305,0.216,3.31631493510767e-15,"0","XKR6"
7.39138168610126e-46,0.52945291113762,0.648,0.509,1.94230727947369e-41,"0","DENND1B"
1.1139140687589e-19,0.528767300425869,0.255,0.173,2.92714338988463e-15,"0","GIMAP5"
1.59499327262268e-22,0.528349873463589,0.291,0.197,4.19132332179788e-18,"0","CCDC146"
2.03904021981807e-31,0.527164500280951,0.388,0.263,5.35818988963794e-27,"0","GIMAP7"
1.68735957999537e-15,0.525937609537443,0.381,0.3,4.43404350431184e-11,"0","TNF"
3.72191842964167e-40,0.525608479457235,0.546,0.391,9.78045724941237e-36,"0","DTNB"
1.62829239531017e-40,0.52457548349508,0.621,0.483,4.27882675639607e-36,"0","PTPN2"
3.51489531029574e-29,0.524231288088249,0.373,0.254,9.23644189639514e-25,"0","SNHG14"
8.18450170414303e-42,0.523844644745049,0.746,0.628,2.15072335781471e-37,"0","CAMK2D"
3.78042796116125e-32,0.523565703838968,0.367,0.242,9.93420859633953e-28,"0","FAM192A"
8.44650579820256e-68,0.522943610670848,0.849,0.721,2.21957279365167e-63,"0","DISC1"
6.7547524634243e-26,0.521893566098808,0.31,0.205,1.77501385233864e-21,"0","NMI"
6.12580688599164e-21,0.520187616643483,0.275,0.187,1.60973953350088e-16,"0","APIP"
6.96618526299891e-83,0.519997591242568,0.9,0.791,1.83057416341085e-78,"0","CAMK1D"
1.37580350293104e-14,0.519256456981385,0.257,0.185,3.61533644500219e-10,"0","CYREN"
8.15594523215919e-70,0.518849841746145,0.85,0.728,2.14321928810679e-65,"0","CHD9"
2.37057533391167e-24,0.518091615639878,0.477,0.371,6.22939786245308e-20,"0","SLC38A6"
8.011996112807e-51,0.517606556119242,0.652,0.488,2.10539233852342e-46,"0","SORL1"
3.91374912081669e-20,0.516975061731244,0.272,0.187,1.02845499396821e-15,"0","USP3-AS1"
7.1169389682094e-21,0.516704284205217,0.302,0.212,1.87018922206607e-16,"0","FAM111A"
5.20229834001398e-33,0.516689506354749,0.43,0.299,1.36705995778887e-28,"0","SHPRH"
1.69090455807108e-51,0.515648805702906,0.657,0.499,4.44335899769918e-47,"0","LY86"
8.76536599499169e-29,0.515055816861727,0.397,0.277,2.30336287616392e-24,"0","CLNS1A"
2.35637017378932e-24,0.514364497433241,0.316,0.215,6.19206954268357e-20,"0","ANKRD36"
8.66815568530678e-36,0.514283973207167,0.537,0.403,2.27781795098492e-31,"0","MOB1B"
2.44581925521603e-29,0.514056088166743,0.418,0.295,6.42712383885668e-25,"0","NUTM2A-AS1"
7.06258316192487e-24,0.513068990414516,0.295,0.198,1.85590560329062e-19,"0","CD72"
3.45670543176412e-27,0.512952755612852,0.382,0.269,9.08353053358975e-23,"0","SLC2A9"
8.18552358561121e-37,0.512934740240098,0.501,0.355,2.15099188782691e-32,"0","DTNBP1"
2.45128108025633e-42,0.512846497772457,0.572,0.421,6.4414764226976e-38,"0","LPIN2"
2.7479237043785e-31,0.512641665123556,0.376,0.253,7.22099391036581e-27,"0","VPS45"
2.66472254747638e-23,0.512623364648939,0.284,0.189,7.00235791025843e-19,"0","GANC"
8.44548583210747e-18,0.511328812622078,0.258,0.179,2.2193047669612e-13,"0","EEFSEC"
4.2702593932828e-21,0.510685673567236,0.305,0.213,1.12213876336685e-16,"0","MRPS18C"
1.03531925332823e-21,0.510031190061294,0.288,0.196,2.72061193389593e-17,"0","OSGEP"
2.15609849203263e-26,0.509554101755038,0.34,0.229,5.66579561736335e-22,"0","CHD7"
1.45901375167704e-18,0.509426242659641,0.344,0.254,3.83399633665693e-14,"0","DISP1"
2.24138117228289e-24,0.50940579968837,0.351,0.247,5.88990144452497e-20,"0","SLC31A1"
1.70618135069283e-66,0.509258762108599,0.786,0.632,4.48350335335062e-62,"0","WDR70"
1.28740220276537e-31,0.508399477501119,0.472,0.342,3.38303550842685e-27,"0","APPL2"
5.53782459609758e-33,0.507145677368704,0.409,0.278,1.45522954736252e-28,"0","RGS12"
5.62243727866972e-25,0.506961644795766,0.382,0.273,1.47746406808883e-20,"0","CCDC50"
3.32307613968353e-29,0.506955422111851,0.363,0.244,8.73237947986037e-25,"0","ZRSR2"
3.46621581772878e-40,0.505946054598349,0.524,0.371,9.10852192582769e-36,"0","CCDC18-AS1"
4.07850650880276e-27,0.505511227271999,0.348,0.236,1.07174994038319e-22,"0","SLF2"
5.39573164760524e-19,0.504786116731393,0.259,0.177,1.4178903623577e-14,"0","ABI3"
1.90728594524852e-39,0.503879646165575,0.626,0.49,5.01196600692406e-35,"0","SOS1"
4.1376927387933e-18,0.503549790682732,0.255,0.175,1.0873028979001e-13,"0","PARG"
1.12712383529503e-42,0.503057259183177,0.499,0.341,2.96185601438827e-38,"0","CNTLN"
1.32680428003027e-27,0.501656328409607,0.33,0.219,3.48657628706355e-23,"0","ITGAL"
4.06729833950012e-33,0.501340197562933,0.47,0.332,1.06880465765384e-28,"0","POU2F2"
9.8878613057052e-26,0.50133421264763,0.329,0.222,2.59833219391321e-21,"0","CCDC18"
9.15386738361116e-22,0.500083955247743,0.336,0.238,2.40545327106534e-17,"0","SLC9A7"
3.03657371971177e-22,0.500060233065738,0.37,0.27,7.9795084206586e-18,"0","HEATR5A"
4.48039448030259e-21,0.500035908339355,0.295,0.203,1.17735806153391e-16,"0","CXorf38"
1.48197951713349e-19,0.498948363979944,0.28,0.195,3.89434577512338e-15,"0","ACAT1"
1.93167805521298e-52,0.498794441508372,0.678,0.506,5.07606359348867e-48,"0","ENTPD1"
3.14423895147478e-20,0.498385656070222,0.382,0.284,8.26243111668544e-16,"0","DRAM1"
7.3692275287307e-36,0.497709424097623,0.441,0.298,1.93648560999985e-31,"0","AL390957.1"
9.50306156713216e-22,0.497371163213192,0.317,0.221,2.49721451861099e-17,"0","ST3GAL5"
5.67918898905663e-33,0.494952475721368,0.473,0.339,1.4923772825443e-28,"0","IRF2"
5.37768254547381e-17,0.493641331787612,0.316,0.234,1.41314741929961e-12,"0","DAGLB"
8.36043961020825e-28,0.493526515466596,0.348,0.234,2.19695632077052e-23,"0","ZMYM6"
4.11198388195136e-30,0.492022051262096,0.465,0.338,1.08054712449918e-25,"0","ETV5"
8.99110258652218e-20,0.490684312724601,0.253,0.17,2.3626819376863e-15,"0","EPHB2"
8.9702337320375e-22,0.490549676446132,0.316,0.221,2.35719802010482e-17,"0","ITPRIPL2"
1.2095118166613e-28,0.490190045563928,0.425,0.303,3.17835515182256e-24,"0","TTBK2"
1.30982932448299e-32,0.488038381188527,0.494,0.362,3.4419694988764e-28,"0","PARVG"
6.87654606699787e-40,0.487929030262948,0.434,0.286,1.8070187754857e-35,"0","CXorf21"
7.92858977215321e-29,0.487215707172792,0.704,0.599,2.08347482032642e-24,"0","OGFRL1"
3.12849284906669e-24,0.486932642182327,0.335,0.231,8.22105350877744e-20,"0","RTCB"
1.33197436775446e-17,0.486125535599239,0.263,0.183,3.50016224358518e-13,"0","MTG1"
1.17406531776426e-19,0.486052476315148,0.278,0.192,3.08520884202092e-15,"0","TCEAL8"
2.07036471889531e-18,0.485253955585815,0.319,0.232,5.44050440831309e-14,"0","CBR4"
4.33901170830674e-21,0.484674200977328,0.286,0.195,1.14020549670884e-16,"0","UBE2L6"
2.34598952801864e-17,0.484126494212572,0.275,0.194,6.16479128172739e-13,"0","TRIM26"
2.37257800655234e-37,0.483897882360528,0.614,0.483,6.23466048561825e-33,"0","LRCH1"
3.67881878292143e-46,0.483635751902948,0.73,0.623,9.66719999776093e-42,"0","TOMM7"
4.06616281212862e-26,0.483166774090132,0.359,0.247,1.06850626377116e-21,"0","TM6SF1"
5.5249187449962e-17,0.48285146537051,0.259,0.181,1.4518381478101e-12,"0","RAB30-DT"
9.50293685688164e-100,0.482578483306014,0.977,0.945,2.49718174725136e-95,"0","CTSS"
4.38566698604807e-63,0.482392126501528,0.933,0.905,1.15246557059371e-58,"0","HLA-C"
3.27130433916241e-29,0.482348871726379,0.404,0.281,8.59633354245099e-25,"0","TTC37"
5.74610256847179e-51,0.481679291284064,0.715,0.572,1.50996083294302e-46,"0","ATM"
2.02064330143117e-17,0.481582045982945,0.261,0.181,5.30984646750082e-13,"0","CEP63"
1.08769254532796e-39,0.481459443219178,0.747,0.635,2.8582384706128e-35,"0","PARP14"
8.27689965459131e-31,0.48125644581513,0.456,0.328,2.1750036912335e-26,"0","RHOT1"
6.33449495656842e-92,0.479860241920646,0.963,0.907,1.66457858468705e-87,"0","ELMO1"
3.49240685687102e-18,0.478836807527896,0.293,0.209,9.17734673848567e-14,"0","CSTF3"
2.07096972295692e-27,0.478821588334357,0.404,0.288,5.4420942379862e-23,"0","BIN2"
1.4624345666865e-15,0.477339548227036,0.284,0.207,3.84298555433879e-11,"0","DTWD1"
5.20124805430395e-19,0.477252121782106,0.494,0.394,1.36678396370999e-14,"0","NHSL1"
3.98653808589894e-33,0.477065451118611,0.477,0.342,1.04758247821252e-28,"0","CASP4"
1.02547819808452e-31,0.477027988773636,0.445,0.313,2.6947516089265e-27,"0","XAF1"
9.42187983984251e-17,0.476958280261207,0.26,0.183,2.47588158431382e-12,"0","ARL14EP"
6.91519112385604e-18,0.476804169360678,0.278,0.196,1.81717392352689e-13,"0","SUPT20H"
1.74268528577473e-18,0.476795165450414,0.264,0.181,4.57942839395883e-14,"0","PPARGC1B"
1.31745431644008e-16,0.476051328017159,0.297,0.216,3.46200645274125e-12,"0","COMMD3"
1.22652254700886e-65,0.47563186289921,0.834,0.692,3.22305594902988e-61,"0","CTNND1"
2.13887906385691e-23,0.475188688708009,0.362,0.257,5.62054640400319e-19,"0","STAT2"
1.88050205282007e-23,0.474430560537082,0.332,0.229,4.94158329440057e-19,"0","EPG5"
1.59997995599538e-22,0.474207370961258,0.356,0.254,4.20442732836465e-18,"0","CWF19L2"
1.01577329909592e-19,0.473793088370184,0.475,0.378,2.66924907536426e-15,"0","TPRG1"
6.24977027711908e-49,0.47309391835342,0.649,0.483,1.64231463342135e-44,"0","ST3GAL6"
3.92028934791817e-33,0.472923692256141,0.691,0.572,1.03017363484594e-28,"0","TLR1"
8.04273762033792e-42,0.472560592912709,0.6,0.447,2.1134705918724e-37,"0","FKBP15"
1.13058158030905e-18,0.47251522080886,0.35,0.259,2.97094227673613e-14,"0","GCH1"
3.22191280824536e-62,0.472204645900876,0.854,0.743,8.46654247750716e-58,"0","SYK"
1.29103966264375e-26,0.470620803886641,0.425,0.308,3.39259402549525e-22,"0","SRGAP2C"
2.85889836277913e-44,0.469678636228768,0.689,0.548,7.512613117711e-40,"0","PKN2"
9.89273827171553e-14,0.46934117896427,0.25,0.183,2.59961376304141e-09,"0","NMD3"
2.50531757846965e-19,0.469186194933782,0.28,0.193,6.58347353270255e-15,"0","AMFR"
