"pathway","pval","padj","log2err","ES","NES","size","cluster"
"AKT_UP.V1_DN",0.00357669224280838,0.037555268549488,0.431707695803346,-0.68516635877288,-1.710799673578,15,"0"
"AKT_UP.V1_UP",0.394132653061224,0.522744360902256,0.0683110858318647,-0.373896243183256,-1.04151775614255,24,"0"
"AKT_UP_MTOR_DN.V1_UP",0.295454545454545,0.428849565179769,0.0826646449123753,-0.405449323036266,-1.13737250059495,25,"0"
"ALK_DN.V1_UP",0.0479452054794521,0.155011655011655,0.241339976815091,-0.590274433689401,-1.4738629466366,15,"0"
"ATF2_S_UP.V1_DN",0.268929503916449,0.404697986577181,0.0897104652742981,-0.426270907665811,-1.15680757245656,21,"0"
"ATF2_S_UP.V1_UP",0.456578947368421,0.558533469596321,0.0626618230932491,-0.378147245190917,-1.00764970495727,19,"0"
"ATF2_UP.V1_DN",0.00532351239405488,0.0419226601031822,0.407017918923954,-0.593478612241781,-1.68420382030554,27,"0"
"BMI1_DN.V1_DN",0.865789473684211,0.886906290115533,0.0329431471724691,-0.26272546147323,-0.709025205598716,20,"0"
"BMI1_DN_MEL18_DN.V1_DN",0.28099173553719,0.416528925619835,0.169570644405628,0.354720152106642,1.13830564282415,19,"0"
"BMI1_DN_MEL18_DN.V1_UP",0.00954680113872309,0.0572808068323386,0.380730400722792,-0.595830784136471,-1.64222527444463,23,"0"
"CAMP_UP.V1_DN",0.126506024096386,0.261307525182698,0.133554954557592,-0.423261082350709,-1.30063926389354,41,"0"
"CAMP_UP.V1_UP",0.228947368421053,0.359867330016584,0.0995791200495904,-0.446500710254969,-1.20498506735237,20,"0"
"CRX_DN.V1_DN",0.142105263157895,0.279769736842105,0.131457611642763,-0.482116749432323,-1.30110315715885,20,"0"
"CRX_NRL_DN.V1_UP",0.0671140939597315,0.185587256559926,0.199915231309662,-0.555082504586345,-1.41497389927508,16,"0"
"CSR_EARLY_UP.V1_UP",0.190728476821192,0.329202576431099,0.11146266692298,-0.472238302981883,-1.23436624912147,18,"0"
"CSR_LATE_UP.V1_DN",0.52317880794702,0.626997586185554,0.0565299525056311,-0.367855241563819,-0.96152322224109,18,"0"
"CYCLIN_D1_KE_.V1_DN",0.051792828685259,0.163147410358566,0.227987202850442,-0.559566221911133,-1.44921135782379,17,"0"
"CYCLIN_D1_KE_.V1_UP",0.00288429975829414,0.0330383426859147,0.431707695803346,-0.632968808674476,-1.73061468919376,22,"0"
"CYCLIN_D1_UP.V1_DN",0.715068493150685,0.782749617358423,0.0437125833579551,-0.335678329913727,-0.838159039612123,15,"0"
"E2F1_UP.V1_DN",0.176543209876543,0.308950617283951,0.111918316325105,-0.433741136589193,-1.25056009044298,29,"0"
"EGFR_UP.V1_DN",0.65587044534413,0.73132456737487,0.103958471559957,0.279859521965921,0.88291010358451,18,"0"
"EGFR_UP.V1_UP",0.0163605497251801,0.0710837677714723,0.352487857583619,-0.482568291559964,-1.5176435972846,47,"0"
"EIF4E_DN",0.367861885790173,0.495488037089163,0.0738052724171275,-0.416406370603669,-1.07844401273538,17,"0"
"ERBB2_UP.V1_DN",0.225165562913907,0.359867330016584,0.100990587455923,-0.460550957587373,-1.20381712888765,18,"0"
"ERBB2_UP.V1_UP",0.10969387755102,0.251298701298701,0.149207542435322,-0.481719436042345,-1.34186784506195,24,"0"
"ESC_J1_UP_EARLY.V1_DN",0.748344370860927,0.805909322465614,0.0400845633477088,-0.312389542666225,-0.816543481566073,18,"0"
"ESC_J1_UP_EARLY.V1_UP",0.317397078353254,0.444355909694555,0.0815265143256594,-0.433665924194638,-1.12314424680164,17,"0"
"ESC_J1_UP_LATE.V1_DN",0.532450331125828,0.626997586185554,0.0557104226766671,-0.365586794034784,-0.955593811072908,18,"0"
"ESC_J1_UP_LATE.V1_UP",0.160493827160494,0.298861480075901,0.118287526124085,-0.43983134293248,-1.26811934031116,29,"0"
"ESC_V6.5_UP_EARLY.V1_DN",0.000346186169320451,0.00623135104776811,0.49849310876659,-0.67352853200111,-1.87616735427845,24,"0"
"ESC_V6.5_UP_LATE.V1_DN",0.00607346986111007,0.0425142890277705,0.407017918923954,-0.624949956192408,-1.69597978358061,21,"0"
"ESC_V6.5_UP_LATE.V1_UP",0.172323759791123,0.308823529411765,0.117249716749792,-0.461929277943174,-1.25357672094054,21,"0"
"GCNP_SHH_UP_EARLY.V1_DN",0.133838383838384,0.271994134897361,0.132846300606183,-0.470975380570068,-1.32118717650374,25,"0"
"GCNP_SHH_UP_LATE.V1_UP",0.451527224435591,0.557927541877678,0.0636424081651019,-0.394425025171972,-1.02151488761581,17,"0"
"HALLMARK_ADIPOGENESIS",0.326693227091633,0.452344468280723,0.0799858801499946,-0.432253824844564,-1.11948707391241,17,"0"
"HALLMARK_ALLOGRAFT_REJECTION",0.577540106951872,0.670081613389661,0.131457611642763,0.245432058278269,0.912944521349436,34,"0"
"HALLMARK_ANDROGEN_RESPONSE",0.629032258064516,0.707661290322581,0.0450442767152794,-0.313835822175902,-0.898395620535158,28,"0"
"HALLMARK_APICAL_JUNCTION",0.042589110785649,0.145033188080859,0.321775918075361,-0.612441556760882,-1.5611892114918,16,"0"
"HALLMARK_APOPTOSIS",0.198090692124105,0.332792362768496,0.102449405629826,-0.389374848196467,-1.20739556826285,44,"0"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0667539267015707,0.185587256559926,0.197822021315103,-0.525066584501214,-1.43559671738883,22,"0"
"HALLMARK_COAGULATION",0.0184086923990542,0.0773165080760275,0.352487857583619,-0.563952216128804,-1.5543617543159,23,"0"
"HALLMARK_COMPLEMENT",0.169675090252708,0.308823529411765,0.112843355675562,-0.408511817255402,-1.2584882176255,42,"0"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",4.0342812130475e-06,0.000508319432843984,0.610526878385931,-0.693030338538431,-2.06419959007174,35,"0"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.174019607843137,0.308823529411765,0.112378519110475,-0.42966317653127,-1.25734351531043,32,"0"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.161290322580645,0.298861480075901,0.118287526124085,-0.440085992113704,-1.25980305636436,28,"0"
"HALLMARK_FATTY_ACID_METABOLISM",0.0828947368421053,0.213157894736842,0.176694268938498,-0.516646302431482,-1.39428911362145,20,"0"
"HALLMARK_G2M_CHECKPOINT",0.823684210526316,0.850690250215703,0.0353157046479879,-0.282094282112409,-0.751697186097948,19,"0"
"HALLMARK_GLYCOLYSIS",0.00022835455957637,0.00479544575110377,0.518848077743792,-0.655826925949299,-1.89087663272964,29,"0"
"HALLMARK_HEME_METABOLISM",0.154966887417219,0.295845875978326,0.12563992130984,-0.485634559017274,-1.26938222772859,18,"0"
"HALLMARK_HYPOXIA",2.71810271244087e-05,0.00114160313922517,0.575610261071129,-0.587054699941176,-1.89292318990097,58,"0"
"HALLMARK_IL2_STAT5_SIGNALING",0.0545023696682464,0.167495087273148,0.208955027549354,-0.455055313402094,-1.42192632109093,46,"0"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.137614678899083,0.275229357798165,0.261663521711573,0.38009738644916,1.30365074104555,24,"0"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0125538817289881,0.0687734390370655,0.380730400722792,-0.4815116711169,-1.54419604709972,57,"0"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",1.1025740584734e-05,0.000694621656838242,0.593325476396405,0.727090549372406,2.38366977759964,20,"0"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.000118335037014856,0.00360959774684027,0.538434096309916,0.487832167908262,2.01010413960644,53,"0"
"HALLMARK_KRAS_SIGNALING_UP",0.0298131707221885,0.113832106393811,0.352487857583619,-0.513967009224433,-1.51584407776993,33,"0"
"HALLMARK_MITOTIC_SPINDLE",0.579673776662484,0.670081613389661,0.0492917662312669,-0.326880213386743,-0.922587009654059,26,"0"
"HALLMARK_MTORC1_SIGNALING",0.00592107361211685,0.0425142890277705,0.407017918923954,-0.539319873609105,-1.64863922103117,40,"0"
"HALLMARK_MYOGENESIS",0.118421052631579,0.257865262609537,0.14551614609036,-0.493767066158149,-1.33254422178007,20,"0"
"HALLMARK_P53_PATHWAY",0.0215298351576082,0.0875083622535044,0.352487857583619,-0.507065557026154,-1.56209931298551,42,"0"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.103260869565217,0.240942028985507,0.141225119642531,-0.371610467372688,-1.25573351709099,93,"0"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0292727408911011,0.113832106393811,0.352487857583619,-0.579768108858009,-1.51543443505633,18,"0"
"HALLMARK_UV_RESPONSE_DN",0.0943627450980392,0.224334073251942,0.158514105424824,-0.468191157379401,-1.37008975358128,32,"0"
"HALLMARK_UV_RESPONSE_UP",0.781565656565657,0.819003194240227,0.0358449292332649,-0.282466883171868,-0.792380322262156,25,"0"
"HALLMARK_XENOBIOTIC_METABOLISM",0.00893781766601015,0.0563082512958639,0.380730400722792,-0.557441389070422,-1.61845600369023,30,"0"
"HOXA9_DN.V1_DN",0.0145886968738837,0.070699069465744,0.380730400722792,-0.585239317774525,-1.60011638196725,22,"0"
"HOXA9_DN.V1_UP",0.0368098159509202,0.132515337423313,0.261663521711573,-0.500087273508603,-1.48232560127629,34,"0"
"IL15_UP.V1_UP",0.067754077791719,0.185587256559926,0.191892240384838,-0.498121657243891,-1.40589901554195,26,"0"
"IL2_UP.V1_DN",0.950335570469799,0.950335570469799,0.0293519190331994,-0.232105290626733,-0.591665068538289,16,"0"
"IL2_UP.V1_UP",0.000615346294012288,0.00969170413069353,0.477270815362862,-0.630249709616501,-1.82984515745024,30,"0"
"JNK_DN.V1_UP",0.776315789473684,0.819003194240227,0.0380842053196415,-0.289240561149343,-0.780582312755008,20,"0"
"KRAS.600.LUNG.BREAST_UP.V1_DN",0.22568093385214,0.359867330016584,0.184706471207739,0.386310848657072,1.1740982809086,16,"0"
"KRAS.600.LUNG.BREAST_UP.V1_UP",0.0162818854091581,0.0710837677714723,0.352487857583619,-0.558828476090672,-1.5858718998689,27,"0"
"KRAS.600_UP.V1_DN",0.528947368421053,0.626997586185554,0.0557104226766671,-0.361999321978571,-0.964620302343542,19,"0"
"KRAS.600_UP.V1_UP",0.0144100441227472,0.070699069465744,0.380730400722792,-0.536489286443982,-1.59022603900094,34,"0"
"KRAS.DF.V1_DN",0.595973154362416,0.682660158633313,0.0511147954416412,-0.362434885559958,-0.923891311682153,16,"0"
"KRAS.DF.V1_UP",0.00286927736371969,0.0330383426859147,0.431707695803346,-0.636542794576863,-1.75443547623131,23,"0"
"KRAS.KIDNEY_UP.V1_UP",0.404026845637584,0.530285234899329,0.0696133438850965,-0.417493248137086,-1.06424188180419,16,"0"
"KRAS.LUNG.BREAST_UP.V1_UP",0.00426391461621103,0.0383752315458993,0.407017918923954,-0.651202636191914,-1.73526094020569,19,"0"
"LEF1_UP.V1_DN",0.427814569536424,0.551625919772134,0.066132620475844,-0.394806480425394,-1.03197006954821,18,"0"
"LEF1_UP.V1_UP",0.000143238005826995,0.00360959774684027,0.518848077743792,-0.646343512556806,-1.89142535028743,32,"0"
"LTE2_UP.V1_DN",0.786503067484663,0.819003194240227,0.0341946045318573,-0.264803729412569,-0.788721242500961,35,"0"
"LTE2_UP.V1_UP",0.433420365535248,0.551625919772134,0.0647943366000727,-0.376867668856852,-1.02273780665662,21,"0"
"MEK_UP.V1_DN",0.296110414052698,0.428849565179769,0.0822054920415869,-0.404701654989172,-1.14223031675753,26,"0"
"MEK_UP.V1_UP",0.444168734491315,0.557927541877678,0.0611692626746689,-0.356136288449803,-1.01948617477332,28,"0"
"MEL18_DN.V1_DN",0.432068543451652,0.551625919772134,0.0618406035753285,-0.352534282573912,-1.0285480208418,31,"0"
"MEL18_DN.V1_UP",0.00507954768667232,0.0419226601031822,0.407017918923954,-0.598400603672693,-1.66689252800559,24,"0"
"MTOR_UP.N4.V1_UP",0.00807869486880376,0.0535745028141723,0.380730400722792,-0.588736773054912,-1.66165120029299,26,"0"
"MTOR_UP.V1_DN",0.920318725099602,0.927681274900398,0.0304180507344859,-0.243814957767245,-0.631452350352438,17,"0"
"MTOR_UP.V1_UP",0.720626631853786,0.782749617358423,0.0411544018789903,-0.310710735389902,-0.843202116491546,21,"0"
"MYC_UP.V1_DN",0.0132187847312575,0.0693986198391016,0.380730400722792,-0.643566288453507,-1.60692798488233,15,"0"
"NFE2L2.V2",0.316564417177914,0.444355909694555,0.0774767547848578,-0.376195957149197,-1.11509516022367,34,"0"
"NOTCH_DN.V1_DN",0.113577023498695,0.255548302872063,0.148261500475107,-0.493512270343913,-1.33928617029066,21,"0"
"P53_DN.V1_DN",0.19390243902439,0.330158206987475,0.105125131597001,-0.406784562294489,-1.2241012504231,37,"0"
"P53_DN.V1_UP",0.0024772121241493,0.0330383426859147,0.431707695803346,-0.673684075565237,-1.76091790987194,18,"0"
"PDGF_ERK_DN.V1_DN",0.0162402735813228,0.0710837677714723,0.352487857583619,-0.582477716324737,-1.57195035554595,20,"0"
"PDGF_UP.V1_UP",0.0860927152317881,0.216953642384106,0.173747838999571,-0.522756023347707,-1.36641265155936,18,"0"
"PGF_UP.V1_UP",0.451655629139073,0.557927541877678,0.0635007968065945,-0.387044582266477,-1.01168153078296,18,"0"
"PKCA_DN.V1_DN",0.269798657718121,0.404697986577181,0.0911073131586733,-0.456286874985283,-1.16313163061607,16,"0"
"PRC1_BMI_UP.V1_UP",0.87434554973822,0.888447897314643,0.0322153154599285,-0.257024999076522,-0.702738006669455,22,"0"
"PRC2_EED_DN.V1_DN",0.216467463479416,0.358880268400084,0.103576326612592,-0.471975880958432,-1.22236257393763,17,"0"
"PRC2_EED_DN.V1_UP",0.777777777777778,0.819003194240227,0.096887770327544,0.230618277811327,0.781078978182117,23,"0"
"PRC2_EZH2_UP.V1_UP",0.0598958333333333,0.175508720930233,0.208955027549354,-0.524172901169915,-1.44472224228522,23,"0"
"PTEN_DN.V1_DN",0.369649805447471,0.495488037089163,0.141225119642531,0.344436502105369,1.04683134426565,16,"0"
"PTEN_DN.V1_UP",0.627814569536424,0.707661290322581,0.0481183992657975,-0.345586231850447,-0.90331508067787,18,"0"
"PTEN_DN.V2_UP",0.119791666666667,0.257865262609537,0.143758989039275,-0.478781699598448,-1.31961528164688,23,"0"
"RAF_UP.V1_DN",0.0119291640927169,0.0683215761673789,0.380730400722792,-0.522211086263925,-1.58994625474065,39,"0"
"RAF_UP.V1_UP",0.145121951219512,0.281313320825516,0.124434168630393,-0.426063539197582,-1.28211579158671,37,"0"
"RB_DN.V1_DN",0.0588131111100983,0.175508720930233,0.321775918075361,-0.597437514507765,-1.52294205364343,16,"0"
"RB_P130_DN.V1_DN",0.317105263157895,0.444355909694555,0.0810802057550866,-0.412734646457715,-1.11385956245513,20,"0"
"RELA_DN.V1_UP",0.122828784119107,0.257940446650124,0.138022242496643,-0.463586437777069,-1.32707612072716,28,"0"
"RPS14_DN.V1_UP",0.0821759259259259,0.213157894736842,0.165656695205483,-0.419711780464275,-1.34600532280093,57,"0"
"SNF5_DN.V1_UP",0.0389134008000881,0.136196902800308,0.321775918075361,0.404680492048012,1.40527845812597,27,"0"
"STK33_DN",0.494897959183673,0.599587912087912,0.139599673451922,0.276789302422868,0.965958888712144,28,"0"
"STK33_NOMO_DN",0.23134328358209,0.359867330016584,0.0956031492204301,-0.421533695933976,-1.19624978294969,27,"0"
"STK33_NOMO_UP",0.120746432491767,0.257865262609537,0.130105630751129,-0.3743876537145,-1.25065774470609,81,"0"
"STK33_SKM_DN",0.264705882352941,0.404697986577181,0.176694268938498,0.342616467522824,1.15143770093671,22,"0"
"STK33_SKM_UP",0.0816777041942605,0.213157894736842,0.161978948883402,-0.397144154563251,-1.320053715435,76,"0"
"STK33_UP",0.0339168490153173,0.125691852233235,0.257206466468838,-0.421521851600839,-1.41975565326831,85,"0"
"TBK1.DF_DN",0.671523178807947,0.742209829208784,0.0450442767152794,-0.33633168668491,-0.879124967061127,18,"0"
"TBK1.DF_UP",0.00412754458903741,0.0383752315458993,0.407017918923954,-0.560369540593024,-1.68946985852092,38,"0"
"TGFB_UP.V1_DN",0.229528535980149,0.359867330016584,0.0959206777921745,-0.41592682724991,-1.19064432311671,28,"0"
"TGFB_UP.V1_UP",0.047979797979798,0.155011655011655,0.231126709673834,-0.522885385758041,-1.46680589887428,25,"0"
"VEGF_A_UP.V1_DN",0.352317880794702,0.48252231500144,0.0758886900606117,-0.415120815788506,-1.08506896006011,18,"0"
"VEGF_A_UP.V1_UP",0.09375,0.224334073251942,0.16440575583821,-0.498995779776482,-1.37532920958051,23,"0"
"WNT_UP.V1_DN",0.0899328859060403,0.222187129885511,0.170932335370056,-0.535005755989107,-1.36379578608888,16,"0"
"AKT_UP.V1_DN",0.122754491017964,0.439189189189189,0.222056046145248,0.471804405706084,1.33173445419119,17,"1"
"AKT_UP.V1_UP",0.556338028169014,0.745607666618266,0.0565299525056311,-0.344058589677897,-0.943757959200546,25,"1"
"AKT_UP_MTOR_DN.V1_UP",0.549295774647887,0.745607666618266,0.0571258510018113,-0.345424108564697,-0.947503598334459,25,"1"
"ALK_DN.V1_UP",0.369276218611521,0.70791025221094,0.0791316651768349,-0.433580446213547,-1.08851328734388,16,"1"
"ATF2_S_UP.V1_DN",0.185944363103953,0.490566037735849,0.119887845115423,-0.470678619494968,-1.23580301178513,20,"1"
"ATF2_S_UP.V1_UP",0.359281437125749,0.70791025221094,0.0813027345384498,-0.436327622108773,-1.10378133600359,17,"1"
"ATF2_UP.V1_DN",0.0162161965478142,0.191435358574033,0.352487857583619,-0.566710310295189,-1.56132524313946,26,"1"
"BMI1_DN.V1_DN",0.849194729136164,0.943549699040182,0.038875878582578,-0.272343338402715,-0.715058436686205,20,"1"
"BMI1_DN.V1_UP",0.567164179104478,0.752360645750838,0.0583452776743612,-0.372018407894531,-0.920793553378937,15,"1"
"BMI1_DN_MEL18_DN.V1_DN",0.53935860058309,0.745607666618266,0.0596037042575973,-0.360717694563164,-0.938535090101226,19,"1"
"BMI1_DN_MEL18_DN.V1_UP",0.259259259259259,0.581098339719029,0.096887770327544,-0.435902247703064,-1.17870159069458,23,"1"
"CAMP_UP.V1_DN",0.425559947299078,0.729174562267869,0.066132620475844,-0.338437643734521,-1.02806863255295,41,"1"
"CAMP_UP.V1_UP",0.197657393850659,0.490566037735849,0.115734447701689,-0.466402496310781,-1.22457572061254,20,"1"
"CRX_DN.V1_DN",0.0483162518301611,0.330584880943207,0.248911114434702,-0.571491169179557,-1.50049413512452,20,"1"
"CRX_NRL_DN.V1_UP",0.507692307692308,0.736520465974919,0.102821842840815,0.338084784114504,0.947479646691864,16,"1"
"CSR_EARLY_UP.V1_UP",0.995626822157434,1,0.0311335139616949,-0.166205068241328,-0.432441466133402,19,"1"
"CSR_LATE_UP.V1_DN",0.325072886297376,0.670785320931094,0.0852884689790502,-0.434615764660978,-1.13080714362926,19,"1"
"CYCLIN_D1_KE_.V1_DN",0.005670852562076,0.178624322525983,0.407017918923954,-0.662911383052791,-1.70022303983859,18,"1"
"CYCLIN_D1_KE_.V1_UP",0.305232558139535,0.640003750937734,0.0886261133285098,-0.425541117931291,-1.13496073940777,22,"1"
"CYCLIN_D1_UP.V1_DN",0.658682634730539,0.805224413558205,0.0860347242455604,0.306243350721308,0.864415034260168,17,"1"
"CYCLIN_D1_UP.V1_UP",0.395522388059701,0.714137645107794,0.0760837160951725,-0.429819114286904,-1.0638577585296,15,"1"
"E2F1_UP.V1_DN",0.651761517615176,0.805224413558205,0.0474483193656297,-0.310006790538022,-0.881391452306697,30,"1"
"EGFR_UP.V1_DN",0.439873417721519,0.729174562267869,0.11378726182188,0.346919954397515,1.009866786856,19,"1"
"EGFR_UP.V1_UP",0.714470284237726,0.807662060442647,0.0410713282497468,-0.27001558467246,-0.839565533108874,48,"1"
"EIF4E_DN",0.432634730538922,0.729174562267869,0.0716527366829457,-0.409172936965302,-1.03508792048807,17,"1"
"ERBB2_UP.V1_DN",0.380368098159509,0.70791025221094,0.121543282035469,0.365322981288868,1.04588413867215,18,"1"
"ERBB2_UP.V1_UP",0.67277856135402,0.805224413558205,0.0478299633114229,-0.317712409796862,-0.865571221576627,24,"1"
"ESC_J1_UP_EARLY.V1_DN",0.707100591715976,0.807662060442647,0.0477342401407188,-0.317876290848089,-0.815283320418279,18,"1"
"ESC_J1_UP_EARLY.V1_UP",0.137573964497041,0.469798657718121,0.142901149386948,-0.511401985005493,-1.31163449558127,18,"1"
"ESC_J1_UP_LATE.V1_DN",0.0108460699327505,0.191435358574033,0.380730400722792,-0.641218293406182,-1.64458499866844,18,"1"
"ESC_J1_UP_LATE.V1_UP",0.464769647696477,0.736520465974919,0.0632191170859458,-0.354287782894679,-1.00728833377526,30,"1"
"ESC_V6.5_UP_EARLY.V1_DN",0.0309975802438,0.268645695446267,0.352487857583619,0.483243342765622,1.52662602805825,25,"1"
"ESC_V6.5_UP_LATE.V1_DN",0.152866242038217,0.47543135783946,0.204294756516886,0.416861697463786,1.26482528752893,22,"1"
"ESC_V6.5_UP_LATE.V1_UP",0.895196506550218,0.966450629050705,0.0361491929398957,-0.251338817304276,-0.665052829425862,21,"1"
"GCNP_SHH_UP_EARLY.V1_DN",0.164788732394366,0.476056338028169,0.12563992130984,-0.454197624296013,-1.245871011041,25,"1"
"GCNP_SHH_UP_LATE.V1_UP",0.675149700598802,0.805224413558205,0.0503964322442957,-0.332440021404691,-0.840976074798345,17,"1"
"HALLMARK_ADIPOGENESIS",0.555389221556886,0.745607666618266,0.059476028695732,-0.370097840337583,-0.9362393485096,17,"1"
"HALLMARK_ALLOGRAFT_REJECTION",0.2,0.490566037735849,0.108820126769161,-0.398823108435308,-1.19676681313151,37,"1"
"HALLMARK_ANDROGEN_RESPONSE",0.686813186813187,0.807662060442647,0.0456790414930062,-0.304347919944858,-0.855721075458068,29,"1"
"HALLMARK_APICAL_JUNCTION",0.0958083832335329,0.415263748597082,0.175204047558551,-0.54616269951069,-1.38163197467923,17,"1"
"HALLMARK_APOPTOSIS",0.904699738903394,0.966450629050705,0.0304180507344859,-0.227850714193723,-0.70515655839982,44,"1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.950581395348837,0.982802763151539,0.0332359307785383,-0.228108165568982,-0.608387301132492,22,"1"
"HALLMARK_COAGULATION",0.236666666666667,0.549404761904762,0.165656695205483,0.382623635296417,1.17702345242929,23,"1"
"HALLMARK_COMPLEMENT",0.102902374670185,0.415263748597082,0.157402899305283,-0.435356049436423,-1.33745902555402,43,"1"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.157258064516129,0.47543135783946,0.12563992130984,-0.421706739904551,-1.24291261138794,35,"1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0592991913746631,0.367090232319343,0.213927855492356,-0.491015001882555,-1.43216546812915,33,"1"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0384615384615385,0.278927203065134,0.271288554688953,-0.527326422888895,-1.48265949638722,29,"1"
"HALLMARK_FATTY_ACID_METABOLISM",0.154518950437318,0.47543135783946,0.132846300606183,-0.501974629099448,-1.3060651330701,19,"1"
"HALLMARK_G2M_CHECKPOINT",0.984126984126984,0.999503968253968,0.0681513438679483,0.180015612902972,0.540130898307859,21,"1"
"HALLMARK_GLYCOLYSIS",0.791666666666667,0.887212643678161,0.0888945288620449,0.234908258070977,0.789172331360487,30,"1"
"HALLMARK_HEME_METABOLISM",0.161242603550296,0.476056338028169,0.130777137971974,-0.494520092089189,-1.26833612414555,18,"1"
"HALLMARK_HYPOXIA",0.0290879056635559,0.268645695446267,0.352487857583619,0.368582745270553,1.41789649489134,61,"1"
"HALLMARK_IL2_STAT5_SIGNALING",0.179586563307494,0.490566037735849,0.11378726182188,-0.395433819326613,-1.2286223596564,46,"1"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.00191497669457315,0.128328108467378,0.45505986738723,-0.662212075034432,-1.76618586231939,22,"1"
"HALLMARK_INFLAMMATORY_RESPONSE",0.242618741976893,0.553340990473617,0.0946646223153342,-0.363828159201735,-1.15153152610371,55,"1"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.505917159763314,0.736520465974919,0.0633597010643758,-0.378013548234535,-0.969522262718952,18,"1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00506208657736168,0.178624322525983,0.407017918923954,-0.511076518414808,-1.60563812931898,51,"1"
"HALLMARK_KRAS_SIGNALING_UP",0.148247978436658,0.47543135783946,0.130105630751129,-0.433441003099857,-1.26423680484482,33,"1"
"HALLMARK_MITOTIC_SPINDLE",0.121951219512195,0.439189189189189,0.241339976815091,0.394478267352829,1.29018868674986,27,"1"
"HALLMARK_MTORC1_SIGNALING",0.689973614775726,0.807662060442647,0.0436251240000606,-0.2873968695178,-0.870199607764824,40,"1"
"HALLMARK_MYOGENESIS",0.521229868228404,0.736520465974919,0.0614364107201271,-0.363646895779602,-0.954782967437403,20,"1"
"HALLMARK_P53_PATHWAY",1,1,0.0258331720982323,-0.128855831293657,-0.395858504279575,43,"1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0350467289719626,0.278927203065134,0.261663521711573,-0.403407033479622,-1.39022569394933,93,"1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.960122699386503,0.982802763151539,0.0676760401641789,0.198190789473684,0.567400940422997,18,"1"
"HALLMARK_UV_RESPONSE_DN",0.23252688172043,0.549404761904762,0.0999276973731092,-0.404436769392117,-1.17725054012194,32,"1"
"HALLMARK_UV_RESPONSE_UP",0.0873239436619718,0.405432595573441,0.178219874951973,-0.491062165767209,-1.34699101056867,25,"1"
"HALLMARK_XENOBIOTIC_METABOLISM",0.223577235772358,0.538241493526046,0.102821842840815,-0.41619505782572,-1.1832991329746,30,"1"
"HOXA9_DN.V1_DN",0.636986301369863,0.796232876712329,0.0956031492204301,0.282308789104746,0.891848696622275,25,"1"
"HOXA9_DN.V1_UP",0.00740386882956965,0.178624322525983,0.407017918923954,-0.543448740801189,-1.60409609472792,34,"1"
"IL15_UP.V1_UP",0.194405594405594,0.490566037735849,0.11378726182188,-0.435563949787912,-1.20000814781571,26,"1"
"IL2_UP.V1_DN",0.926153846153846,0.978861788617886,0.0696133438850965,0.228502639602063,0.640376646365117,16,"1"
"IL2_UP.V1_UP",0.104336043360434,0.415263748597082,0.158514105424824,-0.467456864238746,-1.32904341787826,30,"1"
"JNK_DN.V1_UP",0.386627906976744,0.70791025221094,0.0758886900606117,-0.398353148571296,-1.06244770480885,22,"1"
"KRAS.600.LUNG.BREAST_UP.V1_DN",0.511976047904192,0.736520465974919,0.0633597010643758,-0.383137967691912,-0.969227058806863,17,"1"
"KRAS.600.LUNG.BREAST_UP.V1_UP",0.0386206896551724,0.278927203065134,0.271288554688953,-0.535058273857576,-1.49416259307237,28,"1"
"KRAS.600_UP.V1_DN",0.426332288401254,0.729174562267869,0.115240003147781,0.344661473741538,1.01950081331672,20,"1"
"KRAS.600_UP.V1_UP",0.384512683578104,0.70791025221094,0.0718276293603809,-0.35748396199401,-1.05518438871908,34,"1"
"KRAS.BREAST_UP.V1_UP",0.0123929409668515,0.191435358574033,0.380730400722792,-0.665723997028179,-1.64775277724158,15,"1"
"KRAS.DF.V1_DN",0.44311377245509,0.729174562267869,0.0704500850658419,-0.404442928421051,-1.02312238155416,17,"1"
"KRAS.DF.V1_UP",0.423076923076923,0.729174562267869,0.0702812841717392,-0.381133967608792,-1.03060540810573,23,"1"
"KRAS.KIDNEY_UP.V1_UP",0.0658682634730539,0.37229888049987,0.213927855492356,-0.564566712600158,-1.42818874790744,17,"1"
